time_published,title,summary,overall_sentiment_score,relevance_score
20220119T171652,How to Invest in the Top 100 U.S. ESG Companies,"The article discusses the 2022 list of top 100 U.S. ESG companies compiled by Just Capital, highlighting major movements like Alphabet's rise and Meta's fall. It explains the methodology behind the rankings, which prioritize issues important to Americans, and introduces the Goldman Sachs JUST U.S. Large Cap Equity ETF (JUST) as a way to invest in companies demonstrating ""just business behavior.""",0.237819,0.610868
20220124T153959,AST Announces Strategic Investment by Recognize,"AST Corporation, a cloud and digital transformation solutions provider, has received a strategic growth investment from Recognize, a technology services-focused investment platform. This partnership will allow AST to accelerate innovation, enhance global delivery, and expand its solution offerings. Charles Phillips, Recognize co-founder and former president of Oracle, will join AST's Board of Directors as Chairman.",0.399877,0.643736
20220125T151544,Valet Living Chooses Cadalys Service Management to Deliver Enhanced Employee Support Experience,"Valet Living has selected Cadalys Service Management to enhance employee support for its 900+ associates, enabling seamless technology and tool support regardless of work location. This strategic decision aims to improve visibility into internal service journeys, streamline IT-related requests, and provide a scalable, unified IT Service Management (ITSM) solution on the Salesforce platform. The goal is to optimize employee experiences, drive productivity, and support Valet Living's continued business growth.",0.400729,0.991493
20220126T151444,Biden Gets CEO Support for Economic Agenda,"President Joe Biden met with CEOs from major companies like General Motors, Ford, and Microsoft to garner support for his economic agenda, which includes nearly $2 trillion in spending and tax increases focusing on climate, manufacturing, and child care. Despite the Senate stalling the ""Build Back Better"" plan, these business leaders, including Cummins CEO Tom Linebarger and GM CEO Mary Barra, expressed support for aspects like child care subsidies and increased semiconductor production. The White House is now exploring which components of the plan can secure the necessary votes in Congress.",0.23093,0.536202
20220127T151544,7 Pardot Training Videos to Help Improve Your Marketing Automation Skills,"This article compiles a list of seven top-rated Salesforce Pardot training videos and tutorials available on YouTube. These resources are aimed at helping beginners and those evaluating new solutions to understand Pardot's marketing automation capabilities, integration with Salesforce CRM, lead management tools, and other features like B2B analytics and email marketing. The videos cover various aspects of Pardot, from campaign setup and forms to onboarding, scoring, and grading.",0.437415,0.956901
20220127T163300,Adobe Inc. stock underperforms Thursday when compared to competitors,"Adobe Inc. (ADBE) stock declined by 1.55% on Thursday, closing at $493.05, amid a general downturn in the stock market where the S&P 500 and Dow Jones Industrial Average also fell. This marks its third consecutive day of losses, leaving the stock $206.49 below its 52-week high. While Adobe underperformed some rivals like Microsoft Corp. and Salesforce.com Inc., it still fared better than SAP SE ADR.",0.131041,0.629777
20220128T162714,"How Salesforce is creating a more diverse, inclusive culture","Salesforce is actively addressing the tech sector's lack of diversity by implementing various initiatives and setting ambitious representation targets. Led by Chief Equality Officer Lori Castillo Martinez, the company is using a data-driven approach, employee feedback, and new programs to build a more diverse and inclusive workforce. Their strategies focus on accelerating representation, improving employee experience, designing intentional systems, leading with a global mindset, and engaging stakeholders.",0.747125,0.959296
20220201T142441,"Oculus VisionTech Announces Forget-Me-Yes on Salesforce AppExchange, the World's Leading Enterprise Cloud Marketplace","Oculus VisionTech Inc. (TSXV: OVT) has launched Forget-Me-Yes® (FMY) on the Salesforce AppExchange, offering customers an automated solution for DSAR deletion-request compliance across various global data privacy regulations like GDPR, LGPD, and CCPA. FMY is a cloud-native SaaS platform designed to protect data subjects, collectors, and stewards. This integration aims to simplify data privacy compliance for businesses worldwide and capitalize on market growth opportunities.",0.436507,1.0
20220202T142441,"Accenture Talent Hub for Salesforce Launches in Albany, New York","Accenture has opened a Talent Hub for Salesforce in Albany, New York, aiming to create 100 new Salesforce-skilled cloud jobs in 2022. This initiative, part of the Salesforce Talent Alliance, focuses on recruiting, training, and skilling individuals in Salesforce technology to meet the growing market demand. The hub will offer internships and apprenticeships, supporting diversity and inclusion while addressing the need for digital and cloud capabilities in the region.",0.417599,0.986804
20220203T142500,"Updated: Penrod breaks from bootstrapping to raise $8 million, plans over 50% growth this year","Milwaukee-based software consulting firm Penrod Inc. has successfully raised $8 million in funding, breaking from its previous bootstrapping strategy. The investment comes from Salesforce Ventures and a Milwaukee family office. The company, founded in 2011, plans for over 50% growth this year following this significant capital infusion.",0.346075,1.0
20220203T150426,10 immutable laws of security administration redux,"This article revisits Scott Culp's ""10 Immutable Laws of Security Administration"" 20 years after their initial publication. The author, Brett James, analyzes each law to assess its continued relevance in today's cybersecurity landscape. He concludes that most of the laws remain highly applicable, with some requiring updated technological contexts, and highlights the ongoing importance of vigilance, good administration, and risk management in security.",0.344031,0.637901
20220207T141457,JobTread Software Releases State of the Art Budgeting Solution that is a Game Changer for Construction Businesses,"JobTread Software has released significant updates to its estimating and budgeting solutions, aiming to revolutionize how construction businesses manage their finances and projects. The platform, launched in January 2021, focuses on a ""budget-first"" approach, enabling contractors to accurately budget, price, and schedule jobs, ultimately increasing profitability. With customizable tools and integration with QuickBooks, JobTread helps streamline operations from sales to project completion for over 250 businesses, with plans to support over 1,000 by year-end.",0.258181,0.554617
20220208T145231,"Event-led Engagement Platform, Airmeet, Raises $35M USD Series B From Prosus Ventures, Sistema, Sequoia Capital India, RingCentral Ventures, and Others","Airmeet, an event-led engagement platform, announced it has raised $35M USD in Series B funding from new investors including Prosus Ventures, Sistema Asia Fund, and RingCentral Ventures, alongside existing investors Sequoia Capital India and Accel India. The company has experienced significant growth, scaling its recurring revenue 24X since its Series A investment and enabling 150 million minutes of video streaming in 2021. The funds will be used to expand its global footprint, invest in R&D, and scale its go-to-market functions, with a focus on strategic activities to increase brand visibility in the international market.",0.301023,0.628792
20220210T113000,WSJ News Exclusive | Forget the Office—Salesforce Is Making a Wellness Retreat for Workers,"Salesforce is introducing a wellness retreat for its employees to reinvigorate corporate culture and enthusiasm after nearly two years of remote work. The company signed a multiyear agreement for a 75-acre retreat in Scotts Valley, Calif., which will serve as an employee work-and-wellness center for its nearly 70,000 staff members. This initiative reflects the company's approach to incorporating the outdoors into its corporate culture in the work-from-home era.",0.297717,0.954432
20220211T142441,Salesforce unveils 'Trailblazer Ranch' to reconnect remote employees,"Salesforce has launched 'Trailblazer Ranch,' a 75-acre retreat in Scotts Valley, California, to help remote employees reconnect and focus on well-being after two years of remote work. The company plans to bring 10,000 employees to the ranch by the end of the year for onboarding, training, and team-building activities, which will typically last about two nights. This initiative supports Salesforce's long-term hybrid work model where most of its 70,000 employees will work in the office one to three days per week.",0.330548,1.0
20220211T162722,Cisco Has Discussed Deal for Software Company Splunk (Published 2022),"Cisco Systems has held discussions with the software company Splunk about a potential acquisition, though no deal is currently solid. If talks resume, Cisco could acquire Splunk for over $20 billion, significantly higher than Splunk's current market capitalization of around $18 billion. This potential acquisition aligns with Cisco's strategy of growth through mergers and acquisitions, particularly in the security sector.",0.164724,0.646159
20220214T144623,What is ServiceNow Impact? An app to keep digital transformations on track,"ServiceNow has introduced ""Impact,"" a new app designed to help customers maximize the value derived from their ServiceNow subscriptions and bridge the ""value gap"" in digital transformation investments. Available in four tiers, including a free ""Base"" level and three paid tiers offering increasing levels of support and features, Impact aims to encourage broader consumption of ServiceNow's products by providing tools for measuring progress, personalized training, and developer support. While presented as a product rather than a service, customer renewal of Impact will depend on its ability to deliver expected value.",0.148159,0.641923
20220216T142442,Pegasystems’ stock falls as it misses earnings and revenue targets,"Pegasystems Inc. reported a net loss of $37.2 million in the fourth quarter and missed Wall Street's earnings and revenue expectations, causing its stock to fall. Despite the Q4 miss, the company's full-year 2021 results were more encouraging, with revenue up 19% to $1.21 billion. Pegasystems is optimistic about future growth driven by demand for digital transformation projects and provided fiscal 2022 guidance.",0.110336,0.603887
20220217T090000,GyanSys Announces Salesforce-SAP Connector on Salesforce,"GyanSys Inc. announced the launch of its Salesforce-SAP Connector on Salesforce AppExchange. This new application enables dynamic, out-of-the-box integration between Salesforce cloud solutions and SAP S/4HANA or SAP ECC systems for both master and transactional data. The connector offers an easy-to-use, configurable solution with over 100 pre-built APIs to accelerate customer ROI and address complex data challenges for enterprise users.",0.455794,1.0
20220217T150053,"Actual, which renders company ESG data in a SimCity-like platform, raises $5M seed","Actual, a San Francisco-based startup, has secured $5 million in seed funding for its SimCity-like platform that visualizes and helps manage Environmental, Social, and Governance (ESG) data for companies. Founded by alums from LinkedIn and Airbus, the platform aims to assist businesses in modeling and executing their ESG plans to meet regulations and investor expectations. Actual's ""model first"" approach allows companies to use existing data, even low-resolution, to forecast future scenarios and transformations.",0.177536,0.594242
20220218T162713,Salesforce consultancy Thunder rolls out new brand,"Thunder Inc., a San Francisco-based Salesforce consulting firm, has rebranded with a new purple color scheme, a bolder logo, and the tagline ""As easy as boom."" This rebrand aims to differentiate Thunder in the saturated Salesforce ecosystem and reflects their confidence in delivering client solutions. The firm, founded by Carter Wigell and backed by a growth capital investment, focuses on implementing Salesforce solutions for various companies.",0.001786,0.343448
20220218T162714,Salesforce ties executive compensation to ESG goals,"Salesforce announced that a portion of executive variable pay for those at the executive vice president level and above will be tied to ESG measures, starting this fiscal year. These measures will focus on increasing representation for diverse employees and reducing air travel emissions, as well as increasing spend with suppliers signed onto Salesforce's Sustainability Exhibit. This move reflects a growing trend among major companies to link executive compensation to diversity, equity, and inclusion (DEI) and sustainability goals.",0.20302,1.0
20220222T162716,Salesforce employees revolt over NFT moves,"Hundreds of Salesforce employees have revolted against the company's planned move into the NFT market, citing environmental and economic concerns. An open letter signed by over 400 workers addresses cofounder Marc Benioff and co-CEO Bret Taylor, raising issues about the high carbon footprint of blockchain technology and the speculative nature of NFTs. This internal backlash comes shortly after Salesforce highlighted its sustainability efforts, creating a perceived conflict between its stated values and its explorations in the NFT space.",-0.19336,0.985066
20220223T142442,Roofing firm takes on economic ‘double whammy’ with ideas,"Beldon Roofing CEO Brad Beldon discusses the ""perfect storm"" of challenges facing the construction industry, including a severe labor shortage and broken global supply chains leading to inflated prices and lack of transparency. In response, Beldon's company has launched Ozbee Team Software, a construction software platform built on Salesforce, to help companies manage operations more efficiently. Beldon also advocates for expanding the H-2B temporary worker program to address labor deficits and suggests societal changes to encourage younger generations to enter trades.",0.349939,1.0
20220223T162714,"Salesforce, Elanco Animal Health, Pepsi Co, and 150+ Major U.S. Companies Oppose Anti-Transgender Legislation","Over 150 major U.S. companies, including Salesforce, Elanco Animal Health, and Pepsi Co, have publicly opposed anti-LGBTQ+ legislation, particularly bills targeting transgender youth. These businesses, representing nearly 25,000 employees in Indiana alone, argue that discriminatory laws negatively impact recruitment, retention, tourism, and overall business operations and financial performance. They call on public leaders to abandon efforts to enact discriminatory legislation to ensure a strong business climate and fairness for all Americans.",0.242752,1.0
20220224T142441,Snowflake and Databricks back $222M round for dbt Labs at $4.2B valuation,"dbt Labs, a fast-growing data management startup, has secured $222 million in funding, valuing the company at $4.2 billion. Notable investors in this round include Snowflake, Databricks, Alphabet’s GV fund, and Salesforce. The company plans to use the capital to hire 300 new employees over the next year and expand its offering as a popular data transformation tool used by over 25,000 data scientists and 9,000 companies.",0.210748,0.712865
20220225T110400,CRM giant Salesforce acquiring B.C.’s Traction on Demand,"Salesforce.com Inc. is acquiring B.C.-based software firm Traction on Demand, which specializes in implementing marketing strategies using Salesforce's CRM services. The Burnaby-based company employs about 500 workers across British Columbia, and its founder had previously resisted selling the company. This acquisition follows Salesforce's recent spree of purchases, including Mobify and Slack Technologies Inc.",0.226377,1.0
20220228T142958,How CFOs can supercharge their organization’s sales forecasting,"CFOs face a significant challenge in accurately forecasting sales, as traditional methods are often manual, time-consuming, and prone to becoming outdated quickly. The article introduces the ""virtual sales forecast"" (VSF) as a modern solution that leverages analytical tools, data connections, and automation to provide more accurate, granular, and frequently updated sales projections. By implementing a VSF, organizations can empower various departments with real-time insights, leading to better strategic planning and operational efficiency.",0.26949,0.708133
20220228T171605,Adobe named a Leader for fifth consecutive year in 2022 Gartner® Magic Quadrant™ for Digital Experience Platforms,"Adobe has been recognized as a Leader for the fifth consecutive year in the 2022 Gartner® Magic Quadrant™ for Digital Experience Platforms, positioned highest and furthest to the right for both Ability to Execute and Completeness of Vision. The company highlights its market-leading technology in integrated insights, AI/ML (Adobe Sensei), content management, scale and breadth (handling 21.5 trillion segment evaluations daily), real-time personalization, and the foundational Adobe Experience Platform. Adobe emphasizes its commitment to helping businesses deliver personalized customer experiences at scale, highlighting trust, data privacy, and efficient workflow management with Adobe Workfront as critical components for success.",0.518187,0.649093
20220301T140108,Rimini Street Appoints Marketing Veteran Jeff Spicer as Chief Marketing Officer,"Rimini Street, Inc. has announced the appointment of Jeff Spicer as its new executive vice president and chief marketing officer. Spicer, a seasoned technology marketing veteran with over twenty years of experience at companies like Oracle, IBM, and VMWare, will be responsible for leading Rimini Street's global marketing strategy, brand management, and demand generation. His appointment aims to support the company's growth initiatives and goal of reaching $1 billion in annual revenue by 2026.",0.283923,0.645188
20220301T222000,Salesforce Is Holding Employee ‘Listening Sessions' Amid NFT Blowback,"Salesforce is conducting ""listening sessions"" with employees who are concerned about the company's reported plans to launch a cloud-based service for non-fungible tokens (NFTs). Employees are reportedly worried that the NFT initiative contradicts Salesforce’s commitment to sustainability. Chief Revenue Officer Gavin Patterson confirmed that these sessions aim to understand employee reservations.",-0.132788,1.0
20220302T135747,Leveraging Technology to Improve The Lives of P&G Consumers,"P&G utilizes advanced data-processing technologies like machine learning and artificial intelligence to enhance its products, understand consumer behavior, and streamline operations. This technology-driven approach, which began over five years ago, impacts everything from product development and quality control to personalized consumer communication and supply chain logistics. P&G's strategy focuses on connecting data, facilitating data scientists' work, and developing talent to continuously improve products and consumer experiences.",0.369008,0.605707
20220303T142100,"Salesforce Says The ‘Future Of Work Is Here’ And Offers A ‘Success-From-Anywhere’ Approach, While Still Emphasizing The Need For Connection","Salesforce is promoting a ""success-from-anywhere"" approach, offering employees flexibility in where and how they work, while still valuing in-person connections. The company is evolving its office spaces into destinations for collaboration and social interaction, alongside initiatives like Trailblazer Ranch to foster employee bonding and well-being. This strategy aims to blend remote work flexibility with the benefits of physical interaction and community.",0.487333,1.0
20220303T162713,Inside Salesforce’s strategy for employee engagement,"Salesforce is adapting its employee engagement strategy to post-pandemic realities, focusing on balancing ""both the head and the heart"" through a formula of ""culture plus technology plus data equals engagement."" The company leverages technology like a yearlong marketing cloud journey for new hires and a Concierge tool, alongside human touches, to keep its 75,000 employees connected and engaged. This approach prioritizes core values, trusted relationships, and freeing up time for human connection through automation.",0.432774,1.0
20220304T162716,Trailblazer Ranch at 1440,"Salesforce is partnering with 1440 Multiversity in Scotts Valley to launch ""Trailblazer Ranch at 1440,"" an initiative aimed at bringing employees together for connection, onboarding, and training after two years of remote work. This collaboration will also involve a research study on post-pandemic corporate culture and employee well-being, expected to create 100 new jobs and boost the local economy. The city of Scotts Valley celebrates this partnership, highlighting Salesforce's philanthropic model and commitment to sustainability.",0.46382,1.0
20220304T171607,What’s Changed: 2022 Gartner Magic Quadrant for Digital Experience Platforms,"This article summarizes the key takeaways from Gartner's 2022 Magic Quadrant for Digital Experience Platforms (DXP), detailing the evolution of DXPs and their core capabilities. It provides an overview of the criteria for vendors to qualify for the report and categorizes prominent DXP providers into Leaders, Challengers, Niche Players, and Visionaries, highlighting their strengths and specialties.",0.313564,0.869611
20220307T132937,Salesforce and Sprout Social partner to manage full social media presence,"Sprout Social and Salesforce have announced a global partnership to integrate Sprout's social media management suite with Salesforce's CRM solutions. This collaboration aims to provide Salesforce customers with a comprehensive platform for managing their social media presence, including engagement, publishing, analytics, and customer care. The partnership seeks to create a unified view of the customer by integrating Sprout with Salesforce Service Cloud, Sales Cloud, and Slack, enabling businesses to better connect with audiences and operationalize social media at scale.",0.408424,1.0
20220307T162713,"Everest Group Recognizes Accenture as a Leader in Platform IT, Salesforce and Duck Creek Services in Insurance","Accenture has been recognized as a Leader in three new reports by Everest Group for its platform IT, Salesforce, and Duck Creek services in the insurance industry. The analyst firm highlighted Accenture's strong capabilities and market impact, emphasizing its well-balanced services portfolio and diverse partnerships that help insurers with modernization journeys. Accenture's resource quality, effective management of large-scale implementations, and robust change management capabilities were also noted by clients.",0.35471,0.88334
20220309T133752,Forrester predicts RPA software market growth will begin to flatten next year,"Forrester Research predicts that the Robotic Process Automation (RPA) software market will reach $6.5 billion by 2025. However, the report also suggests that growth rates will begin to flatten as early as next year, as companies shift towards more AI-fueled automation solutions. While the software market's growth may slow, the services component related to RPA is expected to grow more robustly, potentially reaching $16 billion by 2025.",0.136319,0.701585
20220310T132938,Traction on Demand’s Greg Malpass on the Salesforce offer he couldn’t refuse,"Greg Malpass, founder and CEO of Traction on Demand, sold his company to Salesforce after 15 years, despite previously resisting acquisition offers. The deal, which has an undisclosed sale price but is expected to generate US$75 million in revenue for Salesforce in 2023, was an ""incredible opportunity"" that Malpass felt accountable to his employees to pursue. Traction on Demand, a Salesforce partner with 1,500 global employees, will become part of Salesforce Professional Services, with Malpass focused on a smooth integration before exploring his next steps within the larger company.",0.206103,1.0
20220311T141134,Announcing Winners of the 2022 Workday Partner Innovation Awards,"Workday has announced the winners of its second annual Partner Innovation Awards, recognizing services and software partners for their outstanding contributions. These awards highlight specialized solutions that help Workday customers navigate a changing world, extending key Workday solutions across various industries. The winning innovations span financial services, healthcare, retail, technology, and more, demonstrating a commitment to customer success and technological advancement within the Workday ecosystem.",0.484738,0.577316
20220311T141151,Building a Future-Ready Workforce,"This article discusses the evolution of organizational change management from traditional, mechanistic approaches to more agile, integrated, and digitally-driven methods. It emphasizes the critical need for organizations to cultivate a ""future-ready workforce"" through continuous recalibration to adapt to rapid technological advancements and market shifts. The author outlines three fundamental components for building such a workforce: identifying technological drivers, predicting adoption rates, and understanding market forces, which inform strategic changes in organizational design, skills, learning, culture, and employee experience.",0.068637,0.557934
20220314T133845,Report: F1 set for ‘US$30m-a-year’ Salesforce sponsorship,"Formula One is reportedly close to finalizing a five-year sponsorship deal with cloud-based CRM specialist Salesforce, valued at approximately US$30 million annually. This agreement would place Salesforce in F1's global sponsorship tier, alongside major brands like Aramco and Rolex. The news follows F1's recent financial success and its termination of broadcast contracts in Russia due to the ongoing conflict in Ukraine.",0.306241,0.919467
20220315T133422,Embracing Automation Technologies: 5 Tips for Modernizing Mortgage Origination,"The article discusses the challenges faced by the mortgage origination industry, including cyclical market conditions, market disruption from fintechs, and shifting consumer expectations. It presents five tips for modernizing mortgage origination through automation: making automation a standard practice, being innovative without being disruptive, eliminating manual document processing, making the process painless and personalized, and enhancing a buyer's bargaining power. The authors advocate for an automation-first approach to reduce costs, increase speed to close, and improve customer experience.",0.427722,0.630557
20220316T103000,SaaS customer relationship management (CRM) Market size to grow by USD 44.17 billion | Retail end-users to exhibit maximum demand | Technavio,"The SaaS Customer Relationship Management (CRM) market is projected to grow by USD 44.17 billion between 2020 and 2025, exhibiting a CAGR of 14%. Retail end-users are expected to drive the highest demand, significantly contributing to market growth due to the expansion of retail and e-commerce. North America is anticipated to dominate the market geographically, accounting for 52% of the global market expansion, primarily driven by the increasing adoption of cloud-based offerings and the need for customer information analysis.",0.422583,1.0
20220316T174616,Great Expectations: Making Hybrid Work Work,"This article discusses the evolving landscape of hybrid work, highlighting how employee expectations have changed significantly since the pandemic, prioritizing health, well-being, and flexibility. Based on a Microsoft Work Trend Index study of 31,000 people, it outlines five key trends for leaders, emphasizing the need to empower managers, rethink the office's role, rebuild social capital in a digital-first world, and establish sustainable flexible work practices to avoid digital exhaustion. The study reveals that employees are actively reshaping their work lives, making flexibility and wellbeing non-negotiable for future success.",0.343081,0.625675
20220317T110000,"After Abandoned Merger, Zoom And Five9 Make Investment Into AI Company Cresta","Following the failed merger attempt between Zoom and Five9, both companies, along with Genesys, have invested in AI startup Cresta. Cresta, led by CEO Zayd Enam, secured $80 million in a Series C funding round led by Tiger Global, valuing the company at $1.6 billion. The company develops AI-powered software to assist customer service agents and salespeople, with revenue tripling in 2021.",0.100356,0.714374
20220317T132641,Citigroup's Jane Fraser is latest female CEO to take on abortion access,"Citigroup CEO Jane Fraser is among a small but growing number of female executives, including Shar Dubey of Match Group and Whitney Wolfe Herd of Bumble, who are publicly committing to cover travel costs for employees needing to access reproductive health care in other states. This decision by Fraser is particularly significant given the typically more conservative finance industry and Citigroup's substantial number of employees in states with strict abortion laws. While male CEOs have offered other forms of support, female leaders are at the forefront of providing assistance for abortion-related travel.",0.238906,0.645101
20220318T162136,Texas Lawmaker Warns Citigroup Against Paying for Out-of-State Abortions (Published 2022),"A Texas legislator warned Citigroup that he would introduce a bill to prevent the bank from underwriting municipal bonds in the state unless it rescinded its policy covering travel expenses for employees seeking abortions out-of-state. State Representative Briscoe Cain sent a cease-and-desist letter to Citigroup’s CEO, calling the policy a ""misuse of shareholder money"" and vowing to propose legislation that would ban local governments from doing business with companies offering such benefits. This follows Citigroup's announcement to provide travel benefits in response to changes in reproductive health care laws, particularly after Texas enacted a restrictive abortion law.",-0.053971,0.646793
20220321T132938,Google’s revamped Contact Center AI Platform provides tighter integration with CRMs,"Google Cloud has updated its Contact Center AI Platform to offer a comprehensive, out-of-the-box solution with tighter integration with popular CRM software. This aims to provide businesses with cloud scalability, unified data across sales, marketing, and support, and more personalized customer experiences. The platform also expands its partnership with Salesforce.com Inc. to integrate with Service Cloud Voice.",0.43774,1.0
