time_published,title,summary,overall_sentiment_score,relevance_score
20250506T090000,ANALYSIS: Dropbox Lawsuit Forces Chancery Court Reckoning,"A lawsuit filed by a Dropbox shareholder pension fund challenges Delaware's recently enacted Senate Bill 21, which amended the state's corporate laws. The suit argues that these amendments improperly usurp the Court of Chancery's sole jurisdiction over equitable claims. This case will force the Delaware judiciary to determine the extent of legislative authority over judicial powers.",-0.222471,1.0
20250510T070946,"Analysts Conflicted on These Technology Names: Cloudflare (NET), Aurora Innovation (AUR) and Dropbox (DBX)","Analysts have conflicting opinions on several technology companies, including Cloudflare (NET), Aurora Innovation (AUR), and Dropbox (DBX). Cloudflare received a Moderate Buy rating with a $152.55 average price target, while Aurora Innovation also garnered a Moderate Buy rating with a $10.25 average price target. Dropbox, however, was rated a Hold with an average price target of $30.00.",0.045083,0.341274
20250718T000921,Dropbox CFO Regan Timothy sells $67k in stock By Investing.com,"Dropbox CFO Regan Timothy sold 2,500 shares of Class A Common Stock for $67,070, as part of a pre-arranged trading plan. Despite a decline in stock price after first-quarter 2025 earnings which exceeded EPS expectations but missed revenue forecasts, analysts maintain positive ratings and price targets. Dropbox (NASDAQ: DBX) continues to show strong financial health and customer retention efforts, supported by initiatives like Dash, even as its CFO executes planned stock sales.",0.071172,1.0
20250718T014200,Dropbox CFO Regan Timothy sells $67k in stock By Investing.com,"Dropbox CFO Regan Timothy sold 2,500 shares of Class A Common Stock for a total of $67,070 on July 15, 2025, under a pre-arranged trading plan. This transaction occurred amidst the company's strong financial position, evidenced by an 82% gross profit margin, and followed a recent earnings beat despite a revenue miss. Analysts have maintained positive ratings on Dropbox, with RBC Capital Markets and Citi raising price targets.",-0.230506,1.0
20250807T132731,Dropbox Inc-Class A (NASDAQ:DBX) Reports Mixed Q2 2025 Results with Earnings Beat Amid Revenue Decline,"Dropbox Inc-Class A (NASDAQ:DBX) reported mixed Q2 2025 results, with an earnings beat despite a revenue decline. The company posted revenue of $625.7 million, a 1.4% year-over-year decrease but slightly above estimates, and non-GAAP EPS of $0.71, surpassing expectations. While user metrics dipped, strong profitability, expanded operating margins, and improved free cash flow suggest operational resilience, leading to a slight after-hours stock gain.",0.132613,1.0
20250906T171000,Will Dropbox's (DBX) Leadership Transition Reveal Strengths in Management Depth and Operational Strategy?,"Dropbox's recent appointment of Sarah Schubach as Chief Accounting Officer signals a focus on internal leadership development and operational continuity. While the company's push into AI-based productivity and strategic operations aim to counterbalance revenue challenges from user declines and competition, the leadership change itself is not seen as a material near-term catalyst. Investors should consider Dropbox's innovative efforts with its Dash AI platform alongside persistent declines in user numbers when evaluating its investment narrative.",0.049515,1.0
20250909T000000,Latham Represents Blackstone Credit & Insurance in US$700 Million Financing for Dropbox,"Latham & Watkins LLP represented Blackstone Credit & Insurance in a US$700 million financing for Dropbox (Nasdaq: DBX). This financing involves delayed draw secured term loans to repay Dropbox's outstanding convertible senior notes due in 2026. Additionally, Dropbox announced a new share repurchase authorization of US$1.5 billion for its Class A common stock.",0.423972,1.0
20250910T060945,"Dropbox Secures $700M Loan, Announces Share Buyback","Dropbox (DBX) has announced an amendment to its Credit and Guaranty Agreement, securing an additional $700 million in delayed draw term loans to address convertible senior notes due in 2026. Concurrently, the company authorized a new $1.5 billion share repurchase program for its Class A common stock. TipRanks' AI Analyst, Spark, rates DBX as Neutral, noting strong technical momentum and strategic moves but tempered by financial instability and declining revenue growth.",-0.06352,1.0
20250911T171709,Firm Advises Dropbox on $700 Million Upsize to its Existing Secured Credit Facility,"Wilson Sonsini Goodrich & Rosati advised Dropbox, Inc. on an amendment to its existing Credit and Guaranty Agreement, significantly upsizing its secured term loan facility by $700 million to a total of $2.7 billion. The additional $700 million in delayed draw term loans, primarily provided by Blackstone Credit & Insurance, will be used exclusively to repay Dropbox’s convertible senior notes due in 2026. This transaction strengthens Dropbox's financial position by refinancing existing debt.",0.221375,1.0
20251017T193244,"DBX insider trade: CAO sells 1,066 shares; 104,657 remaining - Stock Titan","Dropbox's Chief Accounting Officer sold 1,066 shares of Class A common stock at $28.62 per share on October 15, 2025, under a Rule 10b5-1 trading plan. Following this sale, the CAO beneficially owns 104,657 shares, which include restricted stock units that are set to vest through February 15, 2029. All details are from an official SEC Form 4 filing.",0.047808,0.327348
20251017T193354,"[Form 4] DROPBOX, INC. Insider Trading Activity - Stock Titan","Dropbox's CFO, Timothy Regan, reported a sale of 1,500 shares of Class A Common Stock at $28.62 on October 15, 2025, executed under a Rule 10b5-1 trading plan. Following this transaction, Regan beneficially owns 470,121 shares directly, which include restricted stock awards and units vesting through February 15, 2029. The filing indicates a negative sentiment due to the insider sale.",0.022047,0.327169
20251025T000000,"Mutual of America Capital Management LLC Sells 13,822 Shares of Dropbox, Inc. $DBX","Mutual of America Capital Management LLC reduced its stake in Dropbox, Inc. by 12.4% in the second quarter, selling 13,822 shares. Despite this sale, other institutional investors increased their positions, indicating continued interest in DBX. Dropbox also exceeded analysts' EPS estimates in its latest earnings report, despite a year-over-year revenue decline.",0.086457,1.0
20251102T111511,Exclusive | Dropbox Faces Pressure From Activist Investor to End Co-Founder’s Control,Dropbox is facing pressure from activist investor Half Moon Capital to end the co-founder's control of the company. The hedge fund is criticizing Dropbox's slowing revenue growth and its strategy regarding payment tiers. Half Moon Capital asserts that the dual-class share structure prevents investors from holding management accountable.,0.026677,0.304509
20251108T040037,Dropbox Q3 2025 Earnings Preview: Revenue Decline Expected - News and Statistics,"Dropbox (NASDAQ:DBX) is set to release its Q3 2025 earnings on November 6, 2025, with analysts forecasting a 2.3% year-on-year revenue decline to $624.1 million and adjusted earnings of $0.65 per share. Despite consistently beating revenue expectations over the past two years, the company faces a recent underperformance in productivity software stocks. Analysts have an average price target of $27.88, slightly below the current share price of $28.98.",-0.061223,1.0
20251108T040037,Blackstone Credit & Insurance: $700 million financing for Dropbox,"Arthur Cox LLP advised Blackstone Credit & Insurance on an amendment to a Credit and Guaranty Agreement for Dropbox, Inc. This amendment provides Dropbox with up to an additional US$700 million in delayed draw secured term loans. The proceeds from these loans are earmarked solely for repaying the company's outstanding convertible senior notes due in 2026.",0.33633,1.0
20251210T160930,Dropbox CFO Swap Shakes Up Shares And Future Plans,"Dropbox's shares fell by 5% after the announcement that its CFO is stepping down, despite the company reaffirming its Q4 and full-year guidance and focusing on AI investments. The leadership change highlights investor sensitivity to executive shifts and the broader tech industry's efforts to balance AI adoption with corporate governance reforms, like addressing dual-class share structures.",0.029555,1.0
20251214T165734,Dropbox (DBX): Assessing Valuation After New CFO Appointment and Increased AI Investment,"Dropbox (DBX) has appointed Ross Tennenbaum as its new CFO and is increasing its investment in AI. Despite a recent share price decline, its three-year total shareholder return remains respectable. Analysts view the stock as slightly overvalued, but its P/E ratio is lower than peers and the wider software sector, suggesting potential undervaluation.",0.107011,1.0
20251226T011213,"Analysts Conflicted on These Technology Names: Alight (ALIT), Lam Research (LRCX) and Dropbox (DBX)","Analysts have provided conflicting ratings for three technology companies: Alight (ALIT), Lam Research (LRCX), and Dropbox (DBX). Alight received a ""Strong Buy"" consensus with a significant upside, Lam Research also a ""Strong Buy"" but with a slight downside on its average price target, and Dropbox a ""Hold"" consensus. These ratings are based on recent analyst reports and price targets from various financial institutions.",0.040413,0.346814
20260120T150018,"Dropbox, Inc. (DBX): A Bear Case Theory","This article presents a bearish thesis on Dropbox (DBX), arguing that it is a structurally challenged business facing strong competition from Microsoft and Google in a commoditized market. Inwood Capital's analysis suggests DBX is experiencing declines in user growth and market share, with its competitive position further weakened by the integration of AI tools into competitors' broader ecosystems. The article highlights declining pricing power, insignificant diversification efforts, and fading ability to sustain buybacks as cash is consumed by convertible maturities, leading to a projected revenue contraction and a ""compelling secular short"" despite its current valuation.",-0.274036,1.0
20260130T135740,"Great Lakes Advisors LLC Sells 217,339 Shares of Dropbox, Inc. $DBX","Great Lakes Advisors LLC reduced its stake in Dropbox, Inc. by 48.1% in the third quarter, selling 217,339 shares and now owning 234,395 shares valued at approximately $7.08 million. Despite insider selling, institutional investors collectively own 94.84% of the company's stock. Analysts generally rate Dropbox as a ""Hold"" with a consensus target price of $31.33, after the company exceeded Q3 EPS and revenue estimates but experienced a slight year-over-year revenue decline.",-0.25661,1.0
20260203T112836,"Dropbox CFO Regan sells shares worth $80,487","Dropbox CFO Lisa Regan sold 3,250 shares of the company's common stock at an average price of $24.76 per share, totaling $80,470. The transaction, which occurred on February 1st, 2026, was disclosed in a Form 4 filing with the SEC.",-0.243692,1.0
20260203T145737,"Dropbox CFO Regan sells shares worth $80,487","The Chief Financial Officer of Dropbox, Tim Regan, recently sold DBX shares worth $80,487. This transaction involved 3,450 shares at an average price of $23.33 each. Following this sale, Regan still directly owns 10,757 shares of the company.",-0.242914,1.0
20260213T015744,"LSV Asset Management Buys 3,205,140 Shares of Dropbox, Inc. $DBX","LSV Asset Management significantly increased its stake in Dropbox, Inc. (NASDAQ:DBX) by 38.1% in the third quarter, purchasing an additional 3,205,140 shares to hold a total of 11,613,642 shares. This makes Dropbox its 25th largest holding, representing 4.30% of the company. Despite substantial institutional buying, insiders have shown significant selling activity, offloading 568,556 shares worth $15.85 million in the past 90 days.",0.129592,1.0
20260218T175134,Dropbox Q4 Earnings Summary & Key Takeaways,"Dropbox (NASDAQ: DBX) announced its Q4 earnings, beating estimated EPS by 19.3% with $0.68 against an estimate of $0.57. Despite the EPS beat, revenue was down $7.40 million compared to the previous year. The company has consistently beaten EPS estimates in recent quarters, contributing to stock performance.",0.428018,1.0
20260218T190200,Preview: Dropbox's Earnings,"Dropbox (NASDAQ: DBX) is scheduled to release its latest quarterly earnings report on Thursday, February 19, 2026, with analysts estimating an EPS of $0.57. The company has a history of beating EPS estimates, but its stock performance over the last 52 weeks shows a 23.24% decline. Investors will be looking for strong results and positive guidance as the stock has performed negatively for long-term shareholders.",0.246668,1.0
20260219T175212,Dropbox (NASDAQ: DBX) CLO shares withheld for RSU tax payment,"Dropbox's Chief Legal Officer, William T. Yoon, had 7,498 Class A common shares withheld by the company at $24.53 per share to cover tax obligations related to the vesting of restricted stock units. This transaction, detailed in a Form 4 SEC filing, is a tax-withholding disposition rather than an open-market sale. Following this, Mr. Yoon beneficially owns 198,730 Class A shares, with some units vesting through February 2029.",0.00401,1.0
20260220T002717,Dropbox Inc. (NASDAQ:DBX) Reports Narrow Q4 Beat Amid Investor Growth Concerns,"Dropbox (NASDAQ:DBX) reported a narrow Q4 2025 beat on revenue and non-GAAP EPS, slightly exceeding analyst expectations. Despite positive financial performance including strong cash generation and share repurchases, the stock declined in after-hours trading due to investor concerns about slow revenue growth and the lack of immediate forward-looking guidance. The company is focusing on evolving its core business and accelerating the development of its AI-powered Dash product to drive future growth.",-0.330224,1.0
20260220T052857,"Amid Greater Skepticism of Software, We Recommend Sitting Out on DropBox","Morningstar recommends investors avoid Dropbox due to increasing skepticism in the software sector and the company's challenging competitive landscape. Dropbox's new AI-powered ""Dash for Business"" feature is unlikely to significantly improve its position against major tech giants like Microsoft and Google, which dominate the AI search market. The company faces an uphill battle with its content management software solution as growth declines and competition intensifies.",0.00848,0.319751
20260221T155211,"Stock Market Today: Dow Jones, S&P 500 Futures Rise Ahead Of Q4 GDP Numbers—Grail, Candel Therapeutics, Copart In Focus","U.S. stock futures, including the Dow Jones and S&P 500, showed gains on Friday as investors awaited crucial Q4 GDP data and the Federal Reserve's preferred inflation gauge. Companies like Copart, Dropbox, Comfort Systems USA, Grail, and Candel Therapeutics were in focus due to earnings reports or financial announcements. Analysts, such as Scott Wren from Wells Fargo, maintained a bullish outlook on the U.S. economy, recommending growth-sensitive sectors like Financials and Industrials.",-0.394217,1.0
20260222T155248,"[Form 4] DROPBOX, INC. Insider Trading Activity","Dropbox CFO Ross Tennenbaum reported a tax-related share disposition where 14,496 Class A common shares were withheld by Dropbox at $24.53 per share to cover tax obligations related to the vesting of restricted stock units. Following this transaction, Tennenbaum directly holds 799,930 shares. His remaining restricted stock units are subject to a vesting schedule through November 15, 2029, with cancellation upon separation from service.",0.03392,0.300812
20260222T155249,Dropbox (NASDAQ: DBX) CAO logs 10b5-1 sale and tax share disposal,"Dropbox's Chief Accounting Officer, Sarah Elizabeth Schubach, reported two stock transactions. She disposed of 3,505 shares valued at $24.53 each to cover tax obligations from vested restricted stock units and sold 1,416 shares at $24.49 each under a pre-established 10b5-1 trading plan. Despite these sales in February 2026, Schubach still holds tens of thousands of shares and has additional restricted stock units vesting through February 2029.",-0.23916,1.0
20260223T165200,Dropbox (DBX) executive has shares withheld to cover RSU tax bill,"Dropbox, Inc.'s General Manager, Core, Ashraf Alkarmi, had 8,677 shares of Class A common stock withheld by the company at $24.53 per share. This action was to cover tax withholding obligations upon the vesting of previously reported restricted stock units. Following this transaction, Alkarmi directly holds 427,133 shares, with other holdings in restricted stock units vesting through November 15, 2028.",0.036116,0.307821
