time_published,title,summary,overall_sentiment_score,relevance_score
20220428T123333,"Infant Formula Makers Are Using Social Media to Undermine Breastfeeding, the WHO Says","A new study by the World Health Organization (WHO) reveals that infant formula manufacturers are using personalized social media content, paid influencers, and advice forums to market their products, often without clear advertising disclosures. This pervasive marketing reaches billions and significantly outpaces informational posts about breastfeeding, potentially increasing formula purchases and deterring exclusive breastfeeding. Despite some companies like Nestle and Danone stating commitments to cease certain infant formula promotions, the WHO emphasizes the ongoing negative impact on breastfeeding rates.",0.120203,0.638176
20220503T114331,Morgan Stanley places three Senior Banking Sector Heads in Asia,"Morgan Stanley has announced the appointment of three senior Hong Kong-based investment bankers as sector heads for Asia. Tommy Hsu has been promoted to head of Asia Pacific consumer retail investment banking, while Justin Zhang will lead Asia Pacific software investment banking. Henry Tsai will rejoin the firm as head of Asia Pacific internet investment banking, bringing his previous experience including work on Alibaba's U.S. IPO.",0.254319,0.647738
20220510T220000,SoftBank Faces Record Loss as Masayoshi Son’s Bets Tumble Again,"SoftBank Group Corp.'s Vision Fund investment unit is projected to report a record loss for the March quarter, potentially surpassing $18 billion on its public portfolio alone. Analyst Kirk Boodry estimates this could lead to a $10 billion loss for the Vision Fund unit, following Masayoshi Son's previous record drop. This news highlights significant financial challenges for the world's largest tech fund.",-0.433562,0.834847
20220603T072200,Alibaba replaces Lazada CEO in South-east Asia shake-up,"Alibaba Group Holding Ltd has replaced Lazada Group CEO Li Chun with James Dong, who previously headed its Thailand business and served as a business assistant to Alibaba CEO Daniel Zhang. This leadership change comes as competition intensifies in South-east Asia's e-commerce market, with Lazada vying against rivals like Sea's Shopee and GoTo Group's Tokopedia. Dong, who has an MBA from Cambridge University, has a proven track record of delivering success in various roles within Lazada, particularly in strengthening logistics and operations in Vietnam during the pandemic.",0.044012,0.340187
20220608T234300,Almost every Chinese billionaire has one American dream. But now it's turning into a nightmare,"US financial regulators are threatening to delist Chinese companies from American stock exchanges if they don't comply with new auditing standards. This move is part of the ongoing US-China financial tensions and stems from past accounting scandals like Enron and Luckin Coffee. While Beijing has indicated some willingness to compromise, it also encourages Chinese companies to list in Hong Kong instead, raising questions about the future of Chinese firms on Wall Street.",0.007143,0.345976
20220609T014400,Alibaba Sued in US Over Man’s Death From Fire Caused by Printer,"Alibaba Group Holding Ltd. is being sued in the U.S. by the parents of a San Francisco man who died in a fire caused by a 3D printer purchased from Alibaba's U.S. portal. The lawsuit alleges that Alibaba knowingly or negligently sold a defective product. The parents are also suing Tronxy Technology Co., the Chinese firm that manufactured the printer.",-0.610928,1.0
20220617T105049,Exclusive: China's central bank accepts Ant's application for financial holding company,"China's central bank has accepted Ant Group's application to establish a financial holding company, a crucial step toward completing the fintech giant's revamp and potentially reviving its shelved stock market debut. This move signals a potential easing of regulatory crackdowns on private enterprises in China. The approval would subject Ant to capital requirements and regulations similar to those for banks, a significant change from its previous valuation as a tech firm.",0.495874,1.0
20220710T095438,"China regulator fines Alibaba, Tencent for disclosure violations","China's market regulator has fined tech giants Alibaba and Tencent, along with other companies, for failing to disclose transactions under anti-monopoly rules. The State Administration for Market Regulation (SAMR) identified 28 violations, with Alibaba involved in five and Tencent in twelve, each incurring a maximum fine of 500,000 yuan. These fines are part of a broader crackdown on monopolistic practices in China's tech sector that began in late 2020.",0.03624,0.327457
20220725T095438,Alibaba To Shut Down Online Retail Platform In Hong Kong – Report,"Alibaba Group is reportedly shutting down its Tmall online retail platform in Hong Kong on October 30, 2022, after a one-year operation. Despite the closure, Alibaba plans to continue offering payment and delivery services to Hong Kong residents through its Taobao Marketplace. This move follows the stepping down of Alibaba Chair and CEO Daniel Zhang from his role as Chair and GM of Tmall and Taobao, with Trudy Dai succeeding him.",-0.116469,1.0
20220729T180100,Billionaire Jack Ma Plans to Cede Control of China’s Ant Group: Report,"Jack Ma, the billionaire founder of Ant Group, plans to cede control of the Chinese fintech giant by transferring his voting power to other Ant officials. This move follows a regulatory crackdown that halted Ant's IPO in 2020 and led to a forced restructuring. While Ma only holds a 10% stake directly, he effectively controls the company through related entities.",-0.334697,1.0
20220819T085256,'Homecoming' listings heat up in Hong Kong,"As US and Chinese regulators continue talks to resolve an audit dispute, more US-listed Chinese companies are opting for ""homecoming"" listings in Hong Kong to avoid potential delisting from US exchanges under the HFCAA. This trend is driven by increased regulatory risks in the US and Hong Kong's role as a natural alternative for these companies. Analysts observe a growing preference for dual-primary listings in Hong Kong over secondary listings.",0.336992,0.929501
20220831T085256,Alibaba-Backed YH Entertainment Is Said to Suspend Hong Kong IPO,"YH Entertainment Group, an artist management company backed by Alibaba and known for representing Chinese celebrity Wang Yibo, has reportedly suspended its initial public offering in Hong Kong. The decision was made due to a disconnect between investor interest and the company's valuation expectations for the planned $140 million offering. The company is now waiting for more favorable market conditions to proceed with its IPO.",-0.272603,0.993285
20220831T115200,"EXCLUSIVE U.S. regulators to vet Alibaba, JD.com, other Chinese firms' audits -sources","U.S. regulators have selected Alibaba Group Holding Ltd, JD.com Inc, and Yum China Holdings Inc for audit inspection starting next month in Hong Kong. This follows a landmark audit deal between Beijing and Washington, aiming to resolve a long-standing dispute that threatened to delist over 200 Chinese companies from U.S. exchanges. The Public Company Accounting Oversight Board (PCAOB) will conduct inspections, and the selection process is based on risk factors like company size and sector.",-0.200208,0.962656
20220901T075447,Breaking the ice in the China-US audit standoff,"US and Chinese regulators reached a preliminary agreement on August 26 to resolve a long-standing audit dispute, allowing US officials to vet accounting firms and review audit documents of Chinese businesses in mainland China and Hong Kong. This breakthrough aims to prevent the delisting of hundreds of Chinese companies from US stock markets, a threat amplified by the Holding Foreign Companies Accountable Act and an accounting scandal involving Luckin Coffee. While the agreement lays a foundation for cooperation, US officials, such as the PCAOB, will need to conduct on-site inspections to ensure compliance, with some Chinese state-owned enterprises already opting to delist or seeking alternative listings in Hong Kong.",0.090483,1.0
20221115T110400,"Earnings Previews: Alibaba, Kohl’s, Macy’s, NetEase","This article provides an earnings preview for Alibaba, Kohl’s, Macy’s, and NetEase, detailing analysts' expectations for their upcoming financial reports. It covers various factors influencing their stock performance, including market conditions, company specific news, and financial forecasts for revenue, EPS, and share performance. Key data points such as price targets, dividend yields, and 52-week ranges are also included for each company.",0.382418,0.95063
20221202T091200,Alibaba establishes beachhead in Spain,"Alibaba Group Holding Ltd has launched a new e-commerce platform called Miravia in Spain, targeting the local midrange to high-end consumption market. Miravia will operate independently, focusing on Spanish and European brands across various categories, and aims to cater to the needs of Spanish consumers while providing brands with sales and engagement tools. This move is part of Alibaba's strategy to expand into overseas markets and learn more about consumer demand in different regions amidst slowing domestic growth.",0.270055,1.0
20221207T050241,Tencent & Alibaba Earnings Result: How The Two Biggest Chinese Tech Companies Performed In 2022?,"This article examines the 2022 earnings performance of Tencent and Alibaba, highlighting their struggles amidst China's tech crackdown and COVID-19 impact. Both companies faced revenue challenges, with Tencent distributing a special dividend in Meituan shares and Alibaba extending its share buyback program, indicating a focus on returning capital to shareholders and managing costs. The article suggests a potential shift as China's economy reopens in 2023.",-0.205083,1.0
20221213T170000,Alibaba's free trade hub in Thailand begins trial operation,"Alibaba Group Holding's free-trade-zone project in Thailand, part of the electronic World Trade Platform (eWTP) initiative, has commenced trial operations. Launched in 2018, this digital hub in Thailand's Eastern Economic Corridor aims to reduce e-commerce delivery times from China to Thai consumers from ten to three days. The project signifies a successful replication of China's cross-border e-commerce model, further promoting global digital trade.",0.419481,1.0
20221215T144300,Chinese Stocks in US Climb as Audit Update Eases Delisting Risk,"Chinese stocks listed in the US rose significantly after American regulators announced they now have full access to audit papers of Chinese and Hong Kong-based companies. This development reduces the risk of these firms being delisted from US stock exchanges. Major tech companies like Alibaba, JD.com, and Pinduoduo saw gains following the news.",0.468858,1.0
20221216T094000,Joe Tsai Taps Morgan Stanley to Sell $260 Million Alibaba Stake,"Alibaba co-founder Joe Tsai plans to sell a significant portion of his stake in the e-commerce giant, valued at approximately $260 million. He has filed to offload 3 million American depositary receipts, or about 8% of his holdings, through Morgan Stanley. This move suggests Tsai is divesting a portion of his fortune from Alibaba.",-0.11728,1.0
20221229T050241,Alibaba CEO Daniel Zhang takes charge of cloud infrastructure business,"Alibaba Group Holding Ltd. CEO Daniel Zhang Yong is taking direct control of the company's cloud computing business unit, Alibaba Cloud, as part of an annual leadership reshuffle and a push for ""aggressive development."" This move emphasizes the company's increased focus on cloud computing as a key growth driver, especially given its third-largest global market share and competitive pressures in China, alongside a recent service outage. Zhang replaces Jeff Zhang, who will now lead Alibaba's DAMO Academy.",0.098233,1.0
20230107T102600,Chinese billionaire Jack Ma cedes control of fintech giant Ant Group,"Jack Ma is relinquishing control of fintech giant Ant Group, further stepping back from his business empire after China's tech crackdown. This move involves transferring voting rights to a group of ten individuals, including Ma himself, while not altering economic interests for shareholders. The change in control could delay Ant's highly anticipated initial public offering due to regulations regarding controller changes before domestic listings.",-0.217494,0.911735
20230109T040330,Pro-gov't daily: Alibaba plans $1 billion investment in Turkey,"Alibaba Group Holding Ltd plans to invest over $1 billion in Turkey, specifically for a logistics hub at Istanbul Airport and a data center near Ankara. Alibaba President Michael Evans stated this investment is part of the company's expansion into Europe and the Middle East, viewing Turkey as a strong production base, especially through its backing of the Turkish e-commerce platform Trendyol.",0.424622,1.0
20230109T040330,Alibaba Group To Invest USD 1B For Data Centres in Turkey,"Alibaba Group plans to invest over $1 billion in Turkey for a new data center near Ankara and a logistics hub at Istanbul Airport. This strategic move aims to leverage Turkey's production base to expand Alibaba's e-export operations into Europe, the Middle East, and the Far East. The company emphasizes its strong support for Trendyol, a leading Turkish e-commerce site, as a key base for its regional expansion, recognizing its advanced technology and significant potential.",0.44231,1.0
20230110T102800,Alibaba signs cooperation agreement with authorities in China's Hangzhou -media,"Chinese e-commerce giant Alibaba Group Holding Ltd has signed a cooperation agreement with the government of Hangzhou, the city where the company is headquartered. This development, reported by local media, suggests a thawing of relations between the Chinese government and the tech sector after years of regulatory crackdown. The agreement follows closely after Ant Group, affiliated with Alibaba, announced Jack Ma had ceded control, which was seen by investors as a positive sign for the industry's future prospects.",0.42063,0.968547
20230113T030200,"China’s Government to Take Golden Shares in Alibaba, Tencent","Chinese government entities are preparing to acquire ""golden shares"" in units of Alibaba Group Holding Ltd. and Tencent Holdings Ltd. This move suggests Beijing aims for greater control over key internet companies as it prepares to ease its extensive crackdown on the sector. The share structure would allow the government to influence company decisions and potentially nominate directors.",-0.215677,1.0
20230113T214800,China acquires 'golden shares' in two Alibaba units,"China has acquired ""golden shares"" with special rights in two domestic units of Alibaba Group Holding Ltd, according to business registration records. These acquisitions are part of Beijing's ongoing efforts to strengthen control over online content and data within private online media and content companies. The stakes, typically around 1% of a firm, grant government-backed funds board representation or veto rights on key business decisions.",0.026985,0.325487
20230117T184300,"Investor Ryan Cohen builds Alibaba stake, wants more share buybacks","Billionaire investor Ryan Cohen has acquired a substantial stake in China's Alibaba Group and is pushing the e-commerce giant to increase and expedite its share buyback program. Cohen, known for his investments in Chewy and GameStop, believes Alibaba's shares are undervalued and has suggested raising the total buyback program to $60 billion. His engagement with Alibaba began in August, amidst a recovery in Alibaba's stock following an easing of regulatory pressure on Chinese tech companies.",0.041837,0.333218
20230119T040329,Where to now for Alibaba in the post-Jack Ma era?,"Jack Ma has relinquished control of Ant Group, signaling the potential end of China's tech crackdown. This shift places Alibaba CEO Daniel Zhang in a crucial position to rebuild trust with the government and navigate the company through domestic challenges like increased competition and a struggling cloud unit by focusing on pragmatic management and international expansion. Alibaba aims to achieve 2 billion global annual active users by 2036, pushing into cross-border e-commerce and local markets while facing competition from rivals and internal struggles.",0.195264,1.0
20230206T030741,Alibaba’s Daraz Fires 11% of Staff as Layoffs Rock Startups,"Alibaba Group Holding Ltd.'s Pakistani e-commerce unit, Daraz Group, is reducing its workforce by 11% in response to a global economic downturn and a slowdown in online commerce. CEO Bjarke Mikkelsen cited the war in Europe and soaring inflation in 2022 as factors disrupting supply chains and economies, affecting the company's growth pace despite significant expansion in active shoppers over the past five years. This move aligns Daraz with a growing trend of tech companies undergoing layoffs.",-0.387586,1.0
20230328T054200,Alibaba will reorganize into 6 units in the ‘ultimate value unlock’; stock soars,"Alibaba Group Holding Ltd. announced a major reorganization into six business units, each with its own CEO and board, aiming to unlock shareholder value and potentially lead to future IPOs. The overall company will still be led by Daniel Zhang, its chairman and CEO. This news caused Alibaba's stock to soar after a 25% decline over the past year.",0.446446,1.0
20230328T094800,Alibaba shares soar 15% in Hong Kong on news of major overhaul,"Alibaba's Hong Kong-listed shares surged 15% after the company announced a significant overhaul, splitting into six business groups. This move aims to ""unlock shareholder value"" and allows each unit to pursue independent fundraising and IPOs. Industry experts view the rally as a sign of relief over easing regulatory tensions rather than expectations of increased profitability, suggesting a more competitive environment for Chinese tech and benefits for consumers.",0.48755,1.0
20230330T021737,Alibaba begins company transformation,"Alibaba Group Holding Ltd is undergoing a major transformation, shifting from a commerce operator to an asset and capital operator. The company announced a split into six main business units, allowing each to pursue independent fundraisings and IPOs, with the exception of Taobao Tmall commerce group which will remain wholly owned. This restructuring aims to enhance agility, decision-making, and market responsiveness for all units.",0.422292,1.0
20230409T012440,"ByteDance’s Profit Surges 79%, Exceeding Alibaba and Tencent","ByteDance's profit (Ebitda) surged 79% to $25 billion in 2022, surpassing Chinese tech giants Tencent and Alibaba for the first time. This growth was driven by its video platforms TikTok and Douyin, even as TikTok faced mounting losses and scrutiny in the US. The company's revenue also exceeded $80 billion, matching Tencent's figures.",0.144737,1.0
20230413T031800,Alibaba's Hong Kong shares slump on SoftBank's stake sale report,"Alibaba's Hong Kong-listed shares fell significantly following reports that SoftBank Group Corp is selling almost all of its remaining stake in the Chinese e-commerce giant. This move comes as valuations for China's big tech firms are recovering after a period of heightened regulatory scrutiny and as SoftBank seeks to monetize profitable holdings amidst efforts to shore up cash reserves for its Vision Fund losses. SoftBank has been shifting to a ""defensive mode"" and had previously booked a substantial gain by cutting its Alibaba stake last year.",-0.057598,1.0
20230426T060400,"Alibaba Cloud cuts prices by up to 50% for core, storage products","Alibaba Cloud, the cloud computing division of Alibaba Group, announced price cuts of up to 50% on its core products and services to increase its market share in China amidst growing competition. This move, effective Wednesday, includes reductions for services using Arm, Intel-based chips, and Nvidia GPUs. The company also revealed that over 200,000 enterprises have requested beta testing for its AI-powered large language model, Tongyi Qianwen.",0.124256,1.0
20230511T125800,"Alibaba and Nio stocks, and the ADS of other China-based companies get a boost after JD's results","Shares of Alibaba, Nio, and other China-based companies listed in the U.S. rallied following strong first-quarter earnings reported by JD.com Inc. JD.com's profit significantly exceeded expectations, leading to a boost for the broader sector. The Invesco Golden Dragon China ETF, which tracks these companies, rose 2.8% in midday trading.",0.387869,0.927188
20230518T003434,Infographic: Key highlights from Alibaba Group’s (BABA) Q4 2023 earnings results,"Alibaba Group Holding Limited (NYSE: BABA) announced its fourth quarter 2023 earnings results, reporting revenue of $30.3 billion, a 2% increase year-over-year. The company's net income attributable to ordinary shareholders was $3.42 billion, with diluted earnings per ADS at $1.31 and adjusted earnings per ADS growing 35% year-over-year to $1.56. As of March 31, 2023, Alibaba held $81.5 billion in cash and cash equivalents, short-term investments, and other investments.",0.419725,1.0
20230518T144000,"Alibaba misses revenue estimate, approves cloud unit spinoff","Alibaba Group Holding Ltd reported a 2% rise in quarterly revenue, missing expectations, and announced plans to spin off its cloud computing business within the next year. The company is restructuring into six units, with most seeking external funding and public listings, as it faces increased competition and a maturing e-commerce market in China. Its cloud division's revenue declined, and the company posted its slowest full-year growth since 2014, while also showcasing its generative AI model, Tongyi Qianwen.",-0.277412,1.0
20230713T225653,Chinese platform economy gets vote of confidence from government,"China's government, led by Premier Li Qiang, has expressed strong support for the platform economy, shifting focus from rectification to normalized supervision. This move aims to boost economic recovery and private sector confidence, with officials affirming the sector's role in driving growth, innovation, and employment. While regulatory oversight in areas like anti-monopoly and data security will continue, the emphasis is now on creating a transparent, predictable, and fair market environment for platform companies.",0.41011,0.926623
20230719T105900,Alibaba Injects $845 Million Into Southeast Asia Unit Lazada,"Alibaba Group Holding Ltd. has invested an additional $845 million into its Southeast Asian e-commerce subsidiary, Lazada. This capital injection aims to strengthen Lazada's position against growing competition from rivals like Sea Ltd. and Amazon.com Inc. This latest investment brings Alibaba's total funding in Lazada to several billion dollars since 2016.",0.171773,1.0
20230721T000000,"Is Alibaba Stock a Buy, a Sell or Fairly Valued Right Now?","Morningstar has adjusted Alibaba Group's fair value estimate downward by 25% to US$128 per ADR and HK$124 for its Hong Kong listing due to a reorganization plan and changes in China's online consumption landscape. Despite this, Alibaba's stock is still considered deeply undervalued, with current prices mainly reflecting the value of Taobao, Tmall, strategic investments, and cash. However, analysts suggest there are more attractive e-commerce investment opportunities due to Alibaba's faster-than-expected market share loss.",-0.088373,1.0
20230724T190600,Alibaba to Stay On Sidelines of Ant’s $6 Billion Stock Buyback,"Alibaba Group Holding Ltd. has decided not to participate in Ant Group Co.'s $6 billion stock buyback, opting to maintain its 33% stake in the fintech partner. This decision comes as Ant, which saw its estimated market capitalization drop significantly after its IPO was scrapped in 2020, completes a regulatory overhaul. Alibaba sees Ant as a strategic partner, contributing significantly to its cloud revenue.",0.140957,1.0
20230804T052300,Alibaba Cloud Offers Free Access to New AI-Training Software,"Alibaba Cloud has announced the open-sourcing of two large language models (LLMs), Qwen-7B and Qwen-7B-Chat, offering free access to developers for creating generative AI applications. These models are smaller versions of their previously launched Tongyi Qianwen LLM, with Qwen-7B-Chat specifically designed for human-like conversational AI. The move aims to provide developers with tools for AI training and application development.",0.337626,0.92073
20230818T042700,NACP adds Alibaba Group Holding Limited to list of war sponsors,"Ukraine's National Agency on Corruption Prevention (NACP) has added Alibaba Group Holding Limited to its list of international sponsors of Russia's war. The NACP cites Alibaba's AliExpress platform operating in Russia and facilitating sales of goods made from copper from occupied Ukrainian territories, as well as alleged censorship of Ukrainian content related to the war. Alibaba.com RU LLC's 2022 profit of 16.3 billion rubles ($160 million) was also noted.",-0.485028,1.0
20230911T093600,Alibaba says Daniel Zhang quits cloud business in surprise move,"Alibaba announced that Daniel Zhang is stepping down from his role as head of its cloud business, a surprising move just two months after it was stated he would focus solely on the unit. Eddie Wu, Alibaba's new group CEO, will now also take charge of the cloud business. This development comes as Alibaba continues with its major restructuring plan, which includes spinning off the cloud unit, estimated to be worth between $41 billion and $60 billion.",0.022057,0.326027
20230911T211922,Alibaba’s ex-CEO quits as Jack Ma’s lieutenants take helm,"Daniel Zhang has resigned as head of Alibaba's cloud computing unit, a surprise move as Jack Ma's close confidantes, Eddie Wu and Joseph Tsai, take over leadership roles at the company. Zhang's departure adds uncertainty to Alibaba's complex restructuring efforts, which aim to break the Chinese e-commerce giant into several standalone businesses. The new leadership faces the challenge of revitalizing the $230 billion corporation amidst regulatory pressures, geopolitical issues, and fierce competition.",-0.292287,1.0
20231023T172500,Alibaba Group Holding Ltd. ADR outperforms competitors on strong trading day,"Alibaba Group Holding Ltd. ADR (BABA) rose by 0.71% to $80.51 on Monday, outperforming the mixed stock market. This gain snapped a four-day losing streak for the company's ADR. The NASDAQ Composite Index saw a modest rise, while the Dow Jones Industrial Average experienced a decline.",0.419911,1.0
20231116T065700,"Alibaba's Hong Kong shares drop 10% after it shelves cloud spinoff, citing U.S. chip restrictions","Alibaba's Hong Kong shares fell nearly 10% after the company announced it would not proceed with the full spinoff of its cloud computing unit, citing U.S. chip export restrictions. The company stated that the restrictions ""created uncertainties for the prospects of Cloud Intelligence Group"" and that a full spin-off might not enhance shareholder value. Alibaba also announced its first-ever annual cash dividend and plans for a strategic review of its businesses.",0.04184,0.33742
20231117T042600,A series of bad news stories—including an abandoned cloud spin-off plan—wipe billions from Alibaba's market cap,"Alibaba's market capitalization dropped by $20 billion following the abandonment of its cloud computing unit spin-off plan, share sales by founder Jack Ma's trusts, and reduced profits from its fintech affiliate Ant Group. The company attributed the cloud spin-off cancellation to U.S. tech export restrictions on advanced chips. Amidst these setbacks, Alibaba also faces a weaker Chinese economy and increased competition, generating only a 9% year-on-year revenue increase in the last quarter.",0.046254,0.329403
20231117T193828,Jack Ma family trust plans to sell 10 million Alibaba shares,"Jack Ma's family trust plans to sell 10 million American Depository Shares of Alibaba, valued at approximately $871 million. The sale, conducted by JC Properties Ltd and JSP Investment Ltd, is scheduled for November 21 and follows previous disclosures indicating a reduction in Ma's stake in Alibaba since 2020.",-0.412774,1.0
20231209T184711,"Sell Alibaba (BABA), Buy Pinduoduo (PDD)?","Pinduoduo (PDD) has surpassed Alibaba (BABA) to become China's most valuable e-commerce company, prompting reevaluation of both stocks. While Alibaba's financials are stable despite its stock price decline, PDD has shown stronger growth and profitability, particularly with its global expansion via Temu. The author remains skeptical about wholeheartedly recommending either due to Alibaba's unclear growth path and concerns about the long-term sustainability of PDD's low-price, group-buying model and geopolitical risks.",-0.055198,0.989741
20231220T020100,"Alibaba Ousts Commerce Chief, Splits Assets in New Shakeup","Alibaba Group Holding Ltd. has replaced its e-commerce chief, Trudy Dai, with CEO Eddie Wu, as part of a significant shakeup aimed at revitalizing the company's growth. Dai, a long-time Alibaba veteran, will transition to establish a new entity managing Alibaba's non-core investment assets globally. This move reflects Alibaba's ongoing efforts to restructure and adapt to a changing market, particularly as competitors like PDD have challenged its dominance.",-0.33706,1.0
20240129T153748,Samsung family ranks 12th wealthiest in Asia,"The Samsung family, led by Samsung Electronics Chairman Lee Jae-yong, has been ranked as the 12th wealthiest in Asia with assets totaling $18.2 billion, according to Bloomberg. This marks a drop of two positions from the previous year. The Ambani family of India retained the top spot, while the report also highlighted a shift in Asian wealth concentration, with India gaining prominence and no mainland Chinese conglomerate families appearing in the top 20 for the first time since 2020.",0.026949,0.303853
20240226T164843,"After Earnings, Is Alibaba Stock a Buy, a Sell, or Fairly Valued?","Morningstar maintains a 4-star rating for Alibaba (BABA) stock, considering it undervalued despite reducing its fair value estimate to $94 per share. The company's stepped-up share buyback plan is seen positively, but concerns remain about market share loss, margin erosion due to increased competition and investment, and a slower-than-hoped timeline for selling noncore assets. Morningstar has also increased Alibaba's Uncertainty Rating to Very High and downgraded its capital allocation rating to Standard.",-0.232061,1.0
20240321T172700,"Alibaba Group Holding Ltd. ADR falls Thursday, underperforms market","Alibaba Group Holding Ltd. ADR (BABA) saw its share price fall by 0.47% to $73.83 on Thursday, underperforming the broader market which experienced gains. This decline occurred despite a positive trading session where the NASDAQ Composite Index rose by 0.20% and the Dow Jones Industrial Average gained 0.68%. The company's ADR closed significantly below its 52-week high of $105.05.",-0.291766,1.0
