time_published,title,summary,overall_sentiment_score,relevance_score
20220128T153032,"Juniper Guns for Cisco, Nokia With Revamped Routing Silicon","Juniper Networks has announced new routing silicon, Express 5 and Trio 6, claiming superior performance and power efficiency compared to Cisco's and Nokia's offerings. The Express 5 chips, designed for core routing, offer up to 28.8 Tb/s throughput, while the Trio 6, for edge routing, features machine learning capabilities and a 70% improvement in power efficiency. Dell'Oro Group analyst Shin Umeda notes that direct comparison of ASICs is challenging due to varying vendor development cycles and deployment timelines.",-0.053876,0.807236
20220128T162722,Super Bowl LVI: SoFi Stadium’s end-to-end Cisco Network,"This article details how Cisco's end-to-end network powers SoFi Stadium, the venue for Super Bowl LVI. It highlights the technological innovations implemented by CTO Skarpi Hedinsson, including a hyperconverged network design, extensive virtualization, and robust security, all of which enable features like cashless payments, 100% digital signage, and instant replays for an enhanced fan experience.",0.467327,1.0
20220131T155238,"Tibco, Citrix to merge after Citrix acquired by Vista","Vista Equity Partners and Evergreen Coast Capital Corp. plan to merge Citrix and Tibco after acquiring Citrix for $16.5 billion. This merger will combine Citrix's digital workspace and app delivery platform with Tibco's data management and analytics capabilities. Analysts suggest the primary benefit for Tibco will be access to Citrix's extensive customer base, though integrating the diverse technologies and modernizing Citrix could present challenges.",-0.099911,0.63034
20220131T175601,Netgear Orbi Pro Wi-Fi 6 review: Super-fast and super pricey,"The Netgear Orbi Pro Wi-Fi 6 offers excellent Wi-Fi 6 performance, good range, and easy meshing for small businesses, but comes with a high price tag. While it includes valuable features like a 5-year Insight Premium subscription and robust security, its cost may deter smaller organizations that could find more affordable alternatives like the Netgear WAX630.",0.093854,0.640689
20220202T144820,SentinelOne vs Palo Alto Networks,"This article compares SentinelOne and Palo Alto Networks, highlighting SentinelOne's advantages in deployment, management, AI capabilities, and cloud security. It positions SentinelOne as a leader in endpoint protection and autonomous cybersecurity, emphasizing its unified platform, real-time protection, and AI-powered solutions, contrasting them with Palo Alto Networks' perceived complexity and disjointed offerings.",0.038339,0.649322
20220203T142451,Cisco Silicon One Powers the Next-Generation Enterprise Switches,"Cisco's new Catalyst 9500X and 9600X enterprise switches integrate Cisco Silicon One Q200 ASICs, extending the architecture's proven performance, efficiency, and flexibility from service providers and web-scale networks to the enterprise core. This unified architecture simplifies development, qualification, deployment, and troubleshooting, leveraging a flexible Network Processing Unit (NPU) and a shared buffer Traffic Manager to optimize diverse networking roles. The integration marks a significant step towards a converged switching and routing silicon architecture, making the new Catalyst switches powerful, power-efficient, and future-proof.",0.814156,1.0
20220203T142451,"Aiming to power hybrid work, Cisco debuts faster Wi-Fi 6E Secure Access platform","Cisco Systems Inc. has launched several innovations to its Secure Access networking platform, including new Wi-Fi 6E products, a private 5G managed service, and new Catalyst 9000X network switches. These developments are designed to enhance hybrid work environments by providing faster, more reliable, and secure connectivity. The new Wi-Fi 6E access points, like the Catalyst 9136 and Meraki MR57, offer expanded network capacity by utilizing the 6 GHz band, along with features for power management, spectrum optimization, and environmental data collection.",0.400453,1.0
20220206T191639,Pioneer Appoints New Chief Financial Officer,"Pioneer Media Holdings Inc. (CSE: PNER, AQSE: PNER) has appointed Jim MacCallum as its new Chief Financial Officer. MacCallum brings over 20 years of international financial and operational executive experience, having previously held senior finance roles at East Side Games Group, Westport Fuel Systems, Absolute Software, and Cisco Systems, Inc. Andrew Stewart has resigned from the CFO position, and the company thanked him for his service.",0.146506,0.62794
20220207T162722,How Cisco’s Circular Design Principles are helping to minimize environmental impact,"Cisco is implementing Circular Design Principles to minimize environmental impact, focusing on product reuse and reduced waste. The company has launched training programs and evaluation tools to integrate these principles into product and packaging design, aiming for 100% integration by 2025. Cisco has already met its 2025 goal of reducing virgin plastic by 20% and is continuing efforts to optimize packaging and reduce virgin materials.",0.408475,1.0
20220207T162723,"WEKA and Cisco funding contribution: Now you see it, now you don’t","WEKA initially announced Cisco as an investor in its $73 million funding round, but Cisco's name was later replaced by Digital Alpha in a corrected release. Digital Alpha, founded by a former Cisco managing director, describes itself as an alternative asset manager with a strategic collaboration agreement with Cisco Systems and preferred access to Cisco’s commercial opportunities. This change highlights the close ties between Digital Alpha and Cisco, effectively positioning Digital Alpha as a Cisco investment vehicle.",-0.067199,0.972574
20220208T144850,Pegasystems releases contact center agent-assist tools,"Pegasystems has launched new contact center agent-assist tools, Voice AI and Messaging AI, which leverage voice recognition, natural language processing, and AI to help customer service agents respond more quickly. These tools, based on the acquisition of Qurious.io, include automated data entry, contextual workflow launches, and compliance prompts. Experts suggest these features are robust and ready for deployment despite Pegasystems being a later entrant in the agent-assist market.",0.293563,0.612106
20220209T164600,Cisco Systems Inc. stock underperforms Wednesday when compared to competitors despite daily gains,"Cisco Systems Inc. (CSCO) stock increased by 1.72% on Wednesday, closing at $56.29, despite underperforming compared to some competitors. While the S&P 500 and Dow Jones Industrial Average also saw gains, Cisco's stock remained $8.00 short of its 52-week high. Competitors such as Microsoft Corp. (MSFT), International Business Machines Corp. (IBM), and VMware Inc. (VMW) all experienced greater percentage gains on the same day.",0.007337,0.336789
20220211T162722,Cisco Has Discussed Deal for Software Company Splunk (Published 2022),"Cisco Systems has held discussions with the software company Splunk about a potential acquisition, though no deal is currently solid. If talks resume, Cisco could acquire Splunk for over $20 billion, significantly higher than Splunk's current market capitalization of around $18 billion. This potential acquisition aligns with Cisco's strategy of growth through mergers and acquisitions, particularly in the security sector.",0.187011,0.992731
20220212T002800,Cisco made $20 billion-plus takeover offer for Splunk -WSJ,"Cisco Systems Inc reportedly made a takeover offer worth more than $20 billion for software maker Splunk Inc, according to the Wall Street Journal. The offer was made recently, but the companies are not currently in active talks. Splunk, with a market capitalization of $18.2 billion, recently saw its CEO step down.",0.211822,1.0
20220213T162723,Cisco Systems makes billion dollar offer to acquire Splunk,"Cisco Systems reportedly made a takeover offer worth over $20 billion for software maker Splunk, according to The Wall Street Journal. The companies are currently not in active talks regarding the offer. This news follows a recent change in leadership at Splunk in November.",0.441175,1.0
20220214T110900,Will Cisco Buy Splunk? Big Tech Bids $20 Billion on Public Company,"Cisco Systems has reportedly offered $20 billion to acquire software company Splunk, aiming to expand its presence in the software industry. The potential acquisition faces regulatory hurdles and comes as Splunk navigates a leadership transition and business model shifts. Both companies' stocks reacted differently to the news, with Cisco's stock slightly down and Splunk's significantly up due to investor sentiment regarding financial backing.",-0.065193,1.0
20220214T142451,The key to AI success? Ethics,"Cisco has developed a Responsible Artificial Intelligence Framework to ensure ethical AI use, addressing concerns about data privacy, bias, and transparency. This framework, guided by principles of Transparency, Fairness, Accountability, Privacy, Security, and Reliability, aims to mitigate challenges and build trust in AI technologies. The company emphasizes that ethical AI, much like privacy, is becoming a crucial business imperative that will shape industry standards and government regulations.",0.462142,1.0
20220215T143905,Juniper acquires zero-trust security startup WiteSand,"Juniper Networks has acquired WiteSand, a zero-trust security startup, to integrate its cloud-native access control technology into Juniper's Mist network management platform. This acquisition aims to enhance security within Mist by improving device onboarding, access policy enforcement, and threat response. The move also positions Juniper to offer a more complete and automated security architecture, similar to competitors like Cisco, and potentially integrate WiteSand's capabilities into its SASE portfolio.",0.300178,0.641579
20220215T144604,Nano Dimension’s Board of Directors Welcomes Igal Rotem,"Nano Dimension Ltd., a leader in Additively Manufactured Electronics (AME) and other printing technologies, has appointed Igal Rotem to its Board of Directors. Rotem brings extensive entrepreneurial experience, including founding PowerDsine and leading Finaro Bank to profitability, and will replace Dr. Eli David, who remains as CTO. Yoav Stern, Nano Dimension’s CEO, expressed confidence that Rotem's diverse background will significantly benefit the company's board and growth strategy.",0.269159,0.631944
20220216T142452,Disaggregating Memory May be the Most Exciting Trend for Computing System Design Right Now,"This article discusses the trend of disaggregating memory in computing systems, comparing it to the earlier disaggregation of storage. The author argues that decoupling memory from CPUs can lead to greater efficiency, allowing memory to be pooled and shared across multiple hosts and enabling new innovations like memory tiering. This shift aims to solve current limitations by eliminating pre-sized memory requirements and freeing up space for more processing power, ultimately making systems more compute-intensive and operationally efficient.",0.365865,1.0
20220216T161100,"Cisco Systems Inc. Q2 Profit Increases, beats estimates","Cisco Systems Inc. (CSCO) reported a significant increase in its second-quarter profit compared to last year, surpassing Street estimates. The company's earnings and revenue both rose, with adjusted earnings per share exceeding analyst expectations. Cisco also provided optimistic guidance for its next quarter and full-year EPS.",0.425098,1.0
20220218T170624,"IBM exec referred to older workers as ‘dinobabies,’ suit says","A lawsuit against IBM has revealed email communications where a high-level executive referred to older workers as ""dinobabies"" and expressed intent to usher them out to ""accelerate change."" The suit claims IBM had a ""top-down plan to retain younger workers"" to improve its demographic makeup. This incident highlights ongoing ageism concerns within IBM and the broader tech industry.",-0.069115,0.611376
20220221T142452,The Great Resignation — calamity or opportunity?,"The ""Great Resignation"" has seen millions of Americans quit their jobs since spring 2021, leading many companies to scramble for talent. Cisco views this phenomenon more as a ""Great Migration"" or ""Great Upgrade,"" driven by the rise of hybrid work and increased talent mobility. The company is adapting its hiring practices to leverage a wider talent pool, offering flexibility and advanced collaboration tools, and emphasizing its purpose-driven culture to attract and retain employees.",0.441576,0.991372
20220222T142836,Energy Management System Market to register a CAGR of 14.8%,"A new report by Future Market Insights projects the global energy management system market to reach a CAGR of 14.8% from 2017 to 2025, valuing at US$ 6340 Mn in 2016. Key drivers include increasing demand for energy management solutions in business sectors, rising energy costs, and growing regulatory commitments. The market is segmented by deployment (on-premise and cloud-based), vertical (oil & gas, building automation, etc.), and software (utility, industrial, enterprise carbon, and residential energy management).",0.525357,0.641161
20220222T145222,Cisco and Raymond James to Host Internet for the Future Tech Talk,"Cisco will host a Tech Talk with Raymond James on February 28, 2022, to discuss its Internet for the Future Business and its role in 5G and IoT. Jonathan Davidson, Executive Vice President and General Manager of Cisco’s Mass-Scale Infrastructure Group, will answer questions during the session broadcast from Mobile World Congress, Barcelona. Interested parties can find more information on Cisco's Investor Relations website.",0.189061,0.972441
20220223T141950,These are the best employers offering hybrid work in Toronto,"Great Place To Work, in partnership with Microsoft, has released its list of top hybrid employers for 2022, recognizing companies that have successfully adapted to a mix of remote and office work. This article specifically highlights the Toronto-based companies that made this prestigious list. To qualify, employers needed to be Great Place To Work certified within the last year.",0.343231,0.631717
20220223T142451,Former Cisco Engineer Theodore Gates Joins NewWave as Cyber Business Development Director,"Theodore Gates, formerly a senior security engineer at Cisco Systems' U.S. public sector segment, has been appointed as NewWave's director of cybersecurity business development. Gates will help NewWave in establishing a zero trust security architectural practice. His experience includes work with the National Institute of Standards and Technology and the Federal Executive CIO Council, and he currently serves as the cybersecurity communications chair of the American Council for Technology and Industry Advisory Council.",-0.138221,0.813967
20220224T150000,Threat Advisory: HermeticWiper,"Cisco Talos has issued a threat advisory regarding ""HermeticWiper,"" a destructive malware deployed in a second wave of attacks in Ukraine. The wiper, which started deployment on Feb. 23, 2022, shares behavioral characteristics with the WhisperGate attacks and targets both the Master Boot Record and partitions for destruction. Recent updates indicate additional components like HermeticWizard for propagation, IsaacWiper for further destruction, and HermeticRansom as a potential diversionary tactic.",0.271141,1.0
20220224T150100,Threat Advisory: Cyclops Blink,"Cisco Talos has issued a threat advisory regarding Cyclops Blink, a new modular malware family targeting small office/home office (SOHO) devices, similar to VPNFilter. The malware runs on Linux systems, specifically 32-bit PowerPC architecture, and is designed for reconnaissance and espionage, leveraging modules for C2 communication, file transfer, and information extraction. The advisory details the malware's components, its ability to masquerade as a kernel process, and ways Cisco security products can detect and block this threat.",0.242021,1.0
20220225T142452,Q&A on the MITRE D3FEND Framework,"This article features an interview with Pete Kaloroumakis from MITRE, discussing the D3FEND framework, a cybersecurity knowledge base focusing on defensive countermeasures. Kaloroumakis explains how D3FEND complements MITRE's ATT&CK framework by mapping defensive techniques to digital artifacts instead of direct attack-to-defense mappings. He also touches on the framework's development, its beta status, target audience, and how vendors can contribute and leverage it to articulate their product capabilities more clearly.",0.159347,0.922018
20220225T171700,"Qualcomm Inc. stock rises Friday, still underperforms market","Qualcomm Inc. (QCOM) stock rose 1.76% on Friday, closing at $170.93, despite underperforming the broader market. The S&P 500 and Dow Jones Industrial Average both saw larger gains. Qualcomm's stock remains below its 52-week high and showed mixed performance compared to competitors like Alphabet Inc. Cl A, NVIDIA Corp., and Cisco Systems Inc.",0.234789,0.701199
20220227T162722,Cisco Helps Usher in New Era for Mass #IoT,"Cisco has announced advancements to its Internet of Things (IoT) portfolio, particularly enhancing its IoT Control Center platform, to simplify and manage LPWAN/4G/5G IoT connectivity for new and emerging use cases, especially for Mass IoT devices. This update allows service providers to offer a more profitable and practical solution for connecting low-cost, often-stationary devices at massive scale, supporting a broad range of industries and use cases. The new subscription-based offering helps reduce connectivity management complexity and costs, facilitating new revenue streams for service providers.",0.447661,1.0
20220228T142451,"Cisco Brings the Promise of Private 5G to Enterprises, Together with Global Partners","Cisco announced its go-to-market strategy for Cisco Private 5G, partnering with global service providers and system integrators to offer private 5G as-a-service. This solution aims to reduce technical, financial, and operational risks for enterprises looking to leverage mass-scale IoT adoption. Cisco Private 5G complements existing Wi-Fi infrastructure, uses a pay-as-you-use subscription model, and integrates ORAN technology, partnering with vendors like Airspan and JMA.",0.383154,1.0
20220228T170626,Top Companies for Customer Satisfaction,"Cisco Systems, Agilent Technologies, and IBM consistently rank highest in customer satisfaction according to the Management Top 250 ranking. This ranking, developed by the Drucker Institute, assesses corporate effectiveness across five categories: customer satisfaction, employee engagement and development, innovation, social responsibility, and financial strength. Cisco Systems notably appears in the top 10 for two of these categories and is recognized as an ""All-Star"" for excelling in all five.",0.423217,0.915887
20220301T115900,Cisco CEO says quarter of staff in Ukraine have left,"Cisco Systems Inc's CEO Chuck Robbins stated that approximately a quarter of its employees in Ukraine have left the country with the company's assistance following the Russian invasion. Cisco is also providing support to employees who chose to remain, including help with accessing cash. The company confirmed it would adhere to all sanctions imposed on Russia.",-0.142568,1.0
20220302T082800,Cisco CEO says quarter of staff in Ukraine have left,"Cisco CEO Chuck Robbins announced that approximately a quarter of the company's employees in Ukraine have left the country since the Russian invasion, with Cisco providing assistance for their departure. The company is actively working to support those who chose to remain and is also ensuring compliance with sanctions imposed by the United States and other nations against Russia. Robbins also expressed confidence in the opportunity in standalone 5G networks, especially for enterprise services.",-0.121709,0.918354
20220302T101300,"Cisco explores ways to sweeten pay as it hunts for 5,000 more workers","Cisco Systems is exploring ways to increase employee compensation, including enhancing cash pay, as it seeks to hire 5,000 new workers. This move comes as other major tech companies are also re-evaluating their compensation strategies amidst a declining stock market and increased competition for talent. This strategy aims to attract and retain top talent in a competitive tech landscape.",0.137071,1.0
20220303T132943,Cisco stands on guard with our customers in Ukraine,"Cisco is actively protecting its customers in Ukraine against cyberattacks amidst the ongoing invasion. Cisco Talos is providing 24/7 security product operations for critical customers and utilizing open-source intelligence to develop Ukraine-specific protections. The company has extended security licenses for all its Ukrainian customers and is offering advanced threat hunting services to critical organizations at no cost, demonstrating a commitment to supporting the region's digital infrastructure.",0.484157,1.0
20220303T155900,Cisco stands on guard with our customers in Ukraine,"Cisco is actively protecting its customers in Ukraine during the Russia-led invasion by directly operating security products 24/7 for critical clients and leveraging over 500 employees for open-source intelligence collection. The company is developing Ukraine-specific protections and aggressively monitoring threats to safeguard both Ukrainian and global customers. This effort highlights Cisco's rapid and creative response to an unprecedented crisis, emphasizing the dedication of its employees.",0.432551,1.0
20220307T083000,GLOBALFOUNDRIES ANNOUNCES NEXT GENERATION IN SILICON PHOTONICS SOLUTIONS AND COLLABORATES WITH INDUSTRY LEADERS TO ADVANCE A NEW ERA OF MORE IN THE DATA CENTER,"GlobalFoundries (GF) has announced GF Fotonix™, its next-generation silicon photonics platform, aimed at addressing the explosive growth of data and reducing power consumption in data centers. GF is collaborating with industry leaders including Broadcom, Cisco Systems, Inc., Marvell, and NVIDIA, along with photonic innovators like Ayar Labs and PsiQuantum, to deliver innovative and feature-rich solutions. This monolithic platform, combining advanced photonics features and RF-CMOS on a single silicon wafer, is designed to enable faster, more energy-efficient data transmission and supports various high-growth markets.",0.342085,0.605248
20220308T132035,Cloudflare and Akamai to continue operations in Russia,"Cloudflare and Akamai have stated their intention to continue operations in Russia despite calls to cease business following the invasion of Ukraine. Both companies argue that providing internet access is crucial for Russian citizens to obtain accurate information, rather than contributing to an information blackout. They have, however, condemned the invasion and ceased business with sanctioned entities or state-majority-owned customers.",-0.554656,0.626841
20220308T132943,"Cisco Stops Business In Russia, Ups Security Efforts In Ukraine","Cisco Systems has halted all business operations in Russia and Belarus in response to Russia's invasion of Ukraine. The company is also providing security assistance to Ukraine through its Talos threat intelligence team, offering free software auto-renewals, Webex meetings, and calls to the country. This move aligns Cisco with other major tech companies sanctioning Russia, and the company has also established a humanitarian fund for Ukraine.",0.146259,0.975221
20220310T132116,"Swap Into Arista Stock From Cisco, Analyst Advises Networking Investors","A Wells Fargo analyst recommended that investors in communications-hardware stocks shift their focus from value to growth. The analyst, Aaron Rakers, upgraded Arista Networks stock while simultaneously downgrading Cisco Systems, suggesting a strategic swap for networking investors.",0.034643,0.871529
20220310T135017,Maximus Hires Liz Anthony as VP of Federal Market & Competition Strategy,"Maximus has appointed Liz Anthony as Vice President for Federal Market & Competition Strategy. Anthony, who has nearly two decades of marketing leadership experience with companies like Cisco Systems and NetApp, will focus on driving Maximus's growth through technology, consulting, and depth of expertise. Her appointment is expected to bolster Maximus's standing as a federal technology and consulting leader, reinforcing its commitment to government and citizen relationships.",0.205149,0.61693
20220315T135214,IDC MarketScape positions Cloudflare as a Leader among worldwide Commercial CDN providers,"Cloudflare has been recognized as a Leader in the IDC MarketScape: Worldwide Commercial CDN 2022 Vendor Assessment. The report highlights Cloudflare's continuous innovation, integrated SASE offering, and the strength of its Cloudflare Workers platform. The company's global network, including its partnership in mainland China, and unified architectural approach were also key factors in its leadership position.",0.513608,0.562748
20220316T135306,NetApp and Cisco Strengthen Partnership Announcing New FlexPod XCS to Extend Converged Infrastructure into the Hybrid Cloud,"NetApp and Cisco have announced FlexPod XCS, an evolution of their converged infrastructure solution, designed to enable hybrid cloud connectivity and automation. This platform is the first and only hybrid cloud solution natively integrated across all three major public cloud providers, offering increased accessibility, scalability, and an optional pay-as-you-grow service model. FlexPod XCS aims to simplify hybrid cloud operations and accelerate the delivery of modern applications and data.",0.396051,0.929406
20220316T135306,"NetApp, Cisco Bring FlexPod To Hybrid Cloud, As-A-Service","NetApp and Cisco have significantly enhanced their FlexPod converged technology with the introduction of FlexPod XCS, designed for hybrid clouds and integrated with three major hyperscalers through Cisco Intersight. This new offering also enables solution providers to deliver FlexPod-as-a-Service, catering to customer demand for consumption-based pricing models in converged infrastructure. FlexPod XCS focuses on increased visibility, automation, hybrid cloud services, and a consumption model, building on 11 years of FlexPod success with over $16 billion in sales.",0.413703,0.909077
20220321T133831,Spectrum Enterprise Launches Enterprise Network Edge Solution,"Spectrum Enterprise, a division of Charter Communications, announced the launch of Enterprise Network Edge (ENE), a new solution aimed at simplifying the management and migration of complex, large-scale networks for businesses. ENE integrates advanced security and SD-WAN capabilities, leveraging Fortinet Security-driven Networking technologies, to provide flexible and secure WAN and LAN services. The solution is designed to support hybrid WAN configurations and offers features like virtual edge, remote access, and LAN management, along with 24/7 US-based support, to help organizations modernize their networks at their own pace.",0.311377,0.609602
