time_published,title,summary,overall_sentiment_score,relevance_score
20220208T101400,"SoftBank’s sale of Arm to Nvidia collapses, Arm to IPO","The proposed sale of Arm Ltd by SoftBank Group Corp to U.S. chipmaker Nvidia Corp has collapsed due to regulatory hurdles and scrutiny from various international bodies. Instead of the sale, which was valued at up to $80 billion, Arm will now plan for an initial public offering (IPO). The deal faced opposition from U.S., British, EU, and Chinese regulators over concerns about competition, pricing, and innovation in vital chip markets.",-0.078457,0.648865
20220215T152200,"Tower Semi deal won’t solve Intel’s margin issues, analysts say","Intel's planned acquisition of Tower Semiconductor for $5.4 billion is unlikely to resolve its ongoing gross margin issues, according to analysts. While the deal aims to expand Intel's manufacturing capacity with new foundries, analysts suggest these additions focus on lower-margin production and will not help Intel become a leader in cutting-edge foundry technology. Wall Street has expressed dissatisfaction with Intel's declining gross margins, as CEO Pat Gelsinger invests in capacity building at the expense of immediate profitability.",-0.130071,0.597874
20220215T170702,Intel to Buy Israel’s Tower Semiconductor for $5.4 Billion,"Intel Corp. has agreed to acquire Israel’s Tower Semiconductor Ltd. for $5.4 billion as part of CEO Pat Gelsinger’s strategy to expand into the outsourced chip-manufacturing business. This acquisition aims to enhance Intel's expertise and customer base in the chip-foundry market, directly competing with industry leaders like Taiwan Semiconductor Manufacturing Co. The deal is expected to close in about 12 months and is a key part of Intel's broader investment cycle to modernize its factories and rebuild manufacturing capabilities.",0.085075,0.639921
20220216T175611,Nvidia Posts Record Sales Amid Broad Chip Demand,"Nvidia Corp. reported record quarterly sales of $7.64 billion, a 53% increase from the previous year, and projected further growth. The graphics-chip maker also more than doubled its net income to $3 billion, surpassing Wall Street expectations for both profit and sales. This strong performance comes amidst broad chip demand, despite the company moving past its failed takeover bid for Arm Ltd.",0.480785,0.617791
20220228T191624,Use WGMI to Enter the Crypto Economy,"The crypto economy is diversifying beyond direct Bitcoin ownership, with new ETFs like the Valkyrie Bitcoin Miners ETF (WGMI) offering access. WGMI focuses on bitcoin mining equities and is actively managed, allowing it to adapt to a nascent asset class with high growth potential. The ETF also incorporates a renewable energy overlay for its mining components, addressing environmental concerns associated with bitcoin mining.",0.315553,0.685122
20220303T160500,Nvidia hackers allegedly attempting to blackmail company into open-sourcing GPU drivers,"The Lapsus$ ransomware gang, responsible for a recent attack on Nvidia, is allegedly attempting to blackmail the company into open-sourcing its GPU drivers. The attackers have threatened to leak sensitive GPU files if Nvidia does not comply with their demands by a set deadline, which also included a previous request to remove mining hashrate limiters. Nvidia has confirmed a cybersecurity incident where employee credentials and proprietary information were stolen, but denies ransomware deployment.",-0.122075,0.627167
20220307T155100,EPAM Shares Continue to Fall on Ukraine Crisis & Russia Exit,"EPAM Systems' shares fell significantly due to the escalating Russia-Ukraine crisis and the company's decision to exit Russia. EPAM, with substantial exposure in Eastern Europe, announced it would discontinue services in Russia and offer humanitarian aid to Ukrainian employees, aligning with U.S. sanctions. The conflict is expected to impact the company's revenues and profitability due to its large workforce in the affected regions.",0.068747,0.610294
20220318T185707,Is It Finally Time to Start Buying Intel Stock?,"Intel, a pioneer in micro-processing, has seen its stock underperform competitors for years, but an ambitious makeover and new leadership may signal an attractive entry point for long-term investors. CEO Pat Gelsinger's plans for a massive $20 billion semiconductor plant in Ohio and other investments aim to restore Intel's market leadership. Despite investor skepticism reflected in its depressed stock price, Morningstar analysts see an appealing opportunity with a 27% discount to its fair value estimate and a 3.11% dividend yield.",0.068807,0.600263
20220322T175610,NVIDIA Launches Omniverse for Developers: A Powerful and Collaborative Game Creation Environment,"NVIDIA has launched new Omniverse features for developers, creating a powerful and collaborative environment for game creation. This update streamlines game development by integrating AI and NVIDIA RTX tools, enabling real-time collaboration and enhancing character animation and asset management. Key new features include Omniverse Audio2Face, Omniverse Nucleus Cloud, Omniverse DeepSearch, and an Unreal Engine 5 Omniverse Connector.",0.470781,0.580696
20220323T174618,Tackling Global Supply Chain Disruption,"This article discusses how Microsoft has addressed global supply chain disruptions caused by the pandemic, focusing on leveraging technology for agility and resilience. It highlights digitizing factories, using AI/machine learning for data and logistics, and integrating sustainability. The article also introduces Microsoft's Dynamics 365 Supply Chain Insights as a solution for organizations seeking to build resilient supply chains.",0.242883,0.578616
20220324T164100,Nvidia considers teaming up with Intel on chip manufacturing,"Nvidia is in discussions with Intel about potentially using Intel as a foundry for manufacturing its chips. This consideration comes amid a global semiconductor chip shortage and Intel's efforts to become a major U.S. foundry supplier, despite the challenges of aligning technologies and business models between the companies. Nvidia CEO Jensen Huang expressed openness to the idea, noting existing close collaboration between the firms.",0.238976,0.634266
20220325T135900,The Top 5: Biggest Automotive Semiconductor Manufacturers,"The automotive semiconductor market, valued at $43.6 billion in 2021, is projected to exceed $115 billion by 2030, driven by the growth of electric vehicles and autonomous technologies. This article identifies the top five automotive semiconductor manufacturers, excluding TSMC which dominates the foundry market, and details their market share, financial performance, and strategic investments. The leading companies are Infineon Technologies AG, NXP Semiconductors N.V., Renesas Electronics Corp., Texas Instruments, Inc., and STMicroelectronics N.V.",0.219576,0.64132
20220330T183701,Synopsys Launches Industry's First Broad-Scale Cloud SaaS Solution to Transform Chip Development Landscape,"Synopsys has launched Synopsys Cloud, the industry's first broad-scale cloud Software-as-a-Service (SaaS) solution for chip development. This new model, optimized for electronic design automation (EDA) and deployed on Microsoft Azure, offers a pay-per-use approach to provide unparalleled flexibility and efficiency for complex chip designs. The collaboration with Microsoft aims to streamline access to compute and EDA resources, addressing the escalating demands of chip design and verification.",0.347616,0.62416
20220401T175641,The semiconductor decade: A trillion-dollar industry,"The global semiconductor industry is projected to reach a trillion-dollar valuation by 2030, driven by an average annual growth rate of 6 to 8 percent. Key growth areas include automotive, computation and data storage, and wireless technologies, with automotive expected to triple demand. Industry leaders are advised to strategically focus on R&D, manufacturing, and sourcing to capitalize on this expansion.",0.344196,0.689868
20220405T183651,Technology ETF,"VanEck offers a suite of Technology ETFs that allow investors to gain exposure to disruptive and transformative megatrends such as semiconductors, spatial technology, hydrogen, esports, and cryptocurrency. These ETFs provide diversified exposure, potential for future winners through rules-based selection, regular rebalancing, and lower fees compared to actively managed funds. The article also details various risks associated with investing in Technology ETFs, including industry concentration, market risk, and liquidity risks.",0.36649,0.633868
20220408T175612,"Which is the bigger company: AMD, Nvidia, or Intel?","This article analyzes Intel, AMD, and Nvidia to determine which is the ""bigger"" company, looking beyond market capitalization to factors like employee count, revenue, product diversity, and market share. While Nvidia leads in market cap, sustained analysis reveals Intel to be the largest overall due to its revenue and employee numbers, despite AMD and Nvidia's significant recent growth. The article also touches on the unique advantage Intel holds with its chip manufacturing capabilities.",0.219654,1.0
20220410T073000,Do Penny Stocks Ever Make Money? Here Are 7 Success Stories,"This article highlights seven former penny stocks that achieved significant profitability and provided substantial returns for early investors. It demonstrates that while penny stocks are high-risk, those companies that eventually become profitable can offer life-changing gains. The article details the financial turnaround and stock performance of Advanced Micro Devices, BBQ Holdings, Syndax Pharmaceuticals, VAALCO Energy, Digital Turbine, eXp World Holdings, and The Joint Corp.",0.766717,0.937014
20220412T135600,"The end of one-chip wonders: Why Nvidia, Intel and AMD’s valuations have experienced massive upheaval","This article discusses the dramatic shift in market capitalization within the semiconductor industry over the past five years. Once dominant Intel has been surpassed by Nvidia, which is now valued as much as Intel and AMD combined, reflecting fundamental changes in how technology is used and specialized solutions. This upheaval highlights a significant transformation in the industry's landscape.",0.096468,0.885543
20220412T135600,"The end of one-chip wonders: Why Nvidia, Intel and AMD’s valuations have experienced massive upheaval","The article discusses the dramatic shift in valuations among semiconductor companies, specifically Nvidia, Intel, and AMD. Five years ago, Intel's market capitalization surpassed Nvidia and AMD combined, but now Nvidia alone is worth more than the other two combined, reflecting significant changes in the semiconductor industry. This upheaval is attributed to evolving technology consumption patterns and companies specializing in new areas.",0.10167,0.842744
20220419T183559,Why dividend ETFs may not be worthwhile,"This article examines the viability of dividend ETFs, concluding that many are not worthwhile after accounting for taxes, fees, and capital distributions. The author discusses challenges like 30% dividend taxation for foreign investors in US ETFs, poor underlying stock performance in high-yield ETFs, and issues with capital distributions eroding value. Alternative options in Singapore, UK, and Hong Kong are also explored, but ultimately deemed insufficient, leading to the recommendation that investors build their own dividend portfolios.",0.085542,0.647274
20220420T080000,Latest Oracle Exadata servers ascend to the cloud,"Oracle has announced the availability of its latest Exadata Cloud Infrastructure X9M appliance in Oracle Cloud Infrastructure, marking the rollout of its newest generation of Exadata processors. This new service, based on AMD microprocessors, offers significant improvements in performance, throughput, and capacity without increased costs, allowing organizations to consolidate various database workloads. Oracle claims superior performance compared to AWS RDS and Azure SQL, with the service designed for scalable deployment both on-premises and across Oracle's expanding global cloud footprint.",0.148073,0.749368
20220427T165705,HPE Creates Its Own AI Stack For Large Enterprises,"Hewlett Packard Enterprise (HPE) is expanding its AI software portfolio and leveraging its HPC hardware expertise to provide a comprehensive AI stack for large enterprises. This initiative includes a Machine Learning Development System that simplifies infrastructure management and facilitates collaboration for training models at scale, addressing the complexities faced by data scientists. Furthermore, HPE is promoting ""swarm learning"" to enable AI model training where data resides, crucial for privacy and compliance in industries like healthcare and banking.",0.380264,0.628721
20220428T155909,Advisors Are Powering Portfolios With Thematic ETFs,"Thematic ETFs, which invest in companies poised to benefit from long-term transformative changes, are increasingly being adopted by financial advisors as a replacement for traditional sector funds. These ETFs offer more precise exposure to growth trends like blockchain, emergent food, robotics, and electric vehicles. Asset managers are expanding their thematic ETF offerings, with BlackRock (iShares) recently launching two new products in this space, highlighting a growing conviction in the long-term benefits of thematic investing despite some recent market volatility.",0.31498,0.734025
20220505T165707,New HP Chromebooks and Thin Clients Power Cloud-First Computing for Hybrid Work,"HP is launching new Chromebooks and Thin Clients, alongside software and device management solutions, tailored for hybrid work environments and cloud-first computing strategies. The new products, including the HP Elite c645 G2 and c640 G3 Chromebook Enterprises, and HP Elite t655 Thin Client, offer enhanced security, performance, and collaboration features designed to support mission-critical workers and IT teams. HP is also introducing HP Cloud Endpoint Manager for real-time thin client management and HP ThinPro 8.0 OS, emphasizing sustainability in its PC portfolio.",0.350623,0.614682
20220505T170701,Intel Nabs Former AMD Exec Matt Poirier To Lead M&A Quest,"Intel has appointed former AMD executive Matt Poirier as senior vice president of corporate development, effective May 30, to lead its mergers and acquisitions strategy. Poirier, who previously focused on M&A at AMD and Xilinx, will report directly to CEO Pat Gelsinger. This move comes as Intel actively pursues acquisitions, including recent deals for Tower Semiconductor and Siru Innovations, and highlights the growing importance of M&A for Intel's expansion in various technology sectors.",0.295721,0.812271
20220506T172614,Pave the Way for Next Wireless Breakthroughs,"This article discusses the accelerating pace of wireless innovation, focusing on the design and test challenges posed by next-generation wireless communication systems like 5G and satellite communications. It highlights key technological components such as wider bandwidths, higher-order modulation schemes, and multi-antenna techniques, and emphasizes the need for scalable and accurate test solutions to overcome these challenges. The author, Eric Hsu of Keysight Technologies Inc., explains how these advancements impact device performance and require sophisticated testing methods.",0.331605,0.626201
20220506T175610,Nvidia pays $5.5m SEC fine over crypto-mining disclosures,Nvidia agreed to pay a $5.5 million fine to the SEC for failing to adequately disclose revenue from crypto mining during two quarters in 2018. The SEC stated that Nvidia omitted information about surging demand from crypto miners while discussing how digital assets impacted other business lines. This lack of disclosure made Nvidia's financial results less predictable for investors.,0.034572,0.607325
20220509T072000,"Ex-Cisco chief John Chambers says Silicon Valley's in trouble, but it's not too late to fix things","Former Cisco Systems CEO John Chambers believes Silicon Valley and the U.S. are entering one of their most difficult periods in his 46-year tech career. Despite the challenges, Chambers remains optimistic that solutions can be found. He shared these views with the Silicon Valley Business Journal, highlighting concerns for the region and the nation.",0.049487,0.726353
20220524T114800,Nvidia Q1 FY2023 Earnings Report Preview: What To Look For,"Nvidia (NVDA) is set to report Q1 FY 2023 earnings, with analysts expecting growth in adjusted EPS and revenue, albeit at a slower pace. Investors will closely watch data center revenue, which is projected to accelerate and potentially surpass gaming revenue for the first time in FY 2023. The company is investing in AI chips to continue its growth trajectory, building on demand fueled by the pandemic.",0.155571,0.631802
20220524T183651,Semiconductor ETF | ESG-screened investment in tech,"The VanEck Semiconductor UCITS ETF offers investors exposure to the semiconductor sector, targeting pure-play companies with at least half their revenues from semiconductors. It is Europe's first Semiconductor ETF, designed to capture growth from the ""fourth industrial revolution"" driven by semiconductor advancements, and is classified as SFDR Article 8 for promoting environmental and social characteristics. The ETF focuses on liquid semiconductor stocks globally and has a strategy that has been successful in the US since 2011, with $25 billion in AUM.",0.569657,0.625203
20220525T181639,Qualcomm maintains multiple sourcing strategy,"Qualcomm Inc. has stated it will maintain a multi-sourcing strategy for its chips, including advanced chips from two major suppliers, to ensure a stable supply amidst the pandemic and a slowing global economy. The company anticipates continued strong growth in 5G penetration and expects Wi-Fi 7 technology adoption to rapidly increase, with end products equipped with these chips by the end of this year.",0.326254,0.618953
20220601T164645,Best semiconductor ETFs in the UK 2023,"This article provides a comprehensive guide to semiconductor Exchange Traded Funds (ETFs) available to UK investors, explaining what an ETF is, the history and importance of semiconductors, and how to evaluate investment opportunities in this sector. It highlights top-performing semiconductor ETFs, discusses the significance of UCITS, and addresses considerations for ESG-minded investors, particularly concerning ON Semiconductor.",0.32162,0.609945
20220606T174616,Gen-trepreneur Z is making its mark on the future of small business,"A Microsoft Store report ""Small Business State of Mind"" highlights how Generation Z is redefining entrepreneurship. Gen Z small business owners prioritize social good, work unconventional hours, and are using platforms like TikTok for business advice, aiming for early retirement rather than traditional corporate paths. The article emphasizes their unique perspective on work, success, and the future of small business, despite challenges like inflation and data security risks.",0.38206,0.618717
20220614T185732,"Amid domestic semiconductor wave, Texas Instruments begins $30B build","Texas Instruments has broken ground on an estimated $30 billion semiconductor manufacturing facility in Sherman, Texas, which is the largest private sector investment in Texas history. Production is slated to begin in 2025, creating up to 3,000 direct jobs and contributing to a nationwide effort to increase domestic chip manufacturing. This project aligns with a broader industry trend of expanding semiconductor fabrication in the U.S., driven by rising demand and supply chain challenges.",0.289475,0.561751
20220621T144700,These software companies are unsung winners in the semiconductor industry,"This article highlights software companies like Synopsys Inc. (SNPS) and Cadence Design Systems Inc. (CDNS) as critical but often overlooked players in the semiconductor industry. These companies provide Electronic Design Automation (EDA) software, which is essential for chip design engineers. Despite the focus on chip giants, these software firms play a crucial role in enabling the broader semiconductor sector, especially amidst ongoing chip shortages.",0.198541,0.621278
20220629T165704,HPE Is The First Big OEM To Adopt Ampere Computing Arm Chips,"HPE has announced its adoption of Ampere Computing's ""Mystique"" Altra Max Arm server chip in its standard ProLiant rack-mounted server, marking Ampere's first major OEM server maker partnership. This move, showcased with the ProLiant RL300 server, signifies HPE's renewed commitment to Arm-based processors after previous cautious ventures. The decision is driven by the Altra chips' deterministic performance and competitive price/performance, particularly for cloud-native workloads, positioning HPE to compete aggressively against Intel Xeon and AMD Epyc processors.",0.256163,0.72664
20220703T090200,Direxion SOXL ETF: How To Trade This Leveraged Play On Semis (NYSEARCA:SOXL),"This article discusses the Direxion Daily Semiconductor Bull 3X Shares ETF (SOXL), a 3X leveraged ETF on the semiconductor index. Despite SOXL being down 85% this year, the author advises against buying it immediately. The recommendation is to wait for signs of a bottom in the broader semiconductor index (SOXX) before initiating a position in SOXL.",0.078732,0.602482
20220706T143200,Micron Announces Availability of DDR5 DRAM For Next-Gen Intel & AMD Server and Workstation Platforms,"Micron has announced the commercial and industrial availability of its DDR5 DRAM specifically designed for next-generation Intel and AMD server and workstation platforms. This new DDR5 memory is expected to dramatically increase system performance by up to 85% over DDR4, catering to demanding AI, HPC, and data-intensive applications. Micron has been a key player in the development of DDR5 specifications and offers support through its Technology Enablement Program.",0.376446,0.748121
20220714T170702,Intel To Hike Chip Prices As Semiconductor Giant Deals With Inflation,"Intel has announced price increases across its product lines, including chipsets and microprocessors, by as much as 20 percent, effective in Q4 2022. The company attributes these hikes to inflationary pressures, rising material costs, and increased production expenses. Other companies in the semiconductor industry, including TSMC and various material suppliers, are also implementing price increases, suggesting a broader trend of rising costs in the tech sector.",-0.182979,0.742823
20220719T182614,Rambus Spins DDR5 DIMM Interface ICs for Data Center Servers,"Rambus has unveiled new SPD (serial presence detect) hub and temperature sensor ICs, completing its DDR5 DIMM interface chipset. These new chips, alongside their existing Registering Clock Driver (RCD), provide a comprehensive solution for DDR5 memory modules in PCs and data center servers. The article details the technical advantages of DDR5 over DDR4, emphasizing the role of these new components in optimizing performance, capacity, and thermal management for modern computing demands.",0.31022,0.642872
20220727T172200,Steward Partners Investment Advisory LLC Purchases New Position in ZIM Integrated Shipping Services Ltd. (NYSE:ZIM),"Steward Partners Investment Advisory LLC has acquired a new position in ZIM Integrated Shipping Services Ltd. (NYSE:ZIM) during the first quarter, purchasing 9,268 shares valued at approximately $674,000. Several other institutional investors also adjusted their holdings in ZIM, while analysts have issued varying ratings and price targets for the stock. The article also details ZIM's price performance, financial ratios, recent earnings, and dividend information.",0.059427,0.533267
20220805T160614,"Meet Ross Freeman, Inventor of the First FPGA","This article introduces Ross Freeman, the inventor of the first FPGA, detailing his life from a Peace Corps volunteer to a pioneer in modern computing. It highlights his role in founding Xilinx and his radical vision for the FPGA, which transformed the semiconductor industry. The piece also acknowledges his enduring legacy through Xilinx's market dominance and the annual Ross Freeman Award for Technical Innovation.",0.268416,0.711564
20220808T033000,Russian weapons in Ukraine powered by hundreds of Western parts: Defense think tank,"A new report by the Royal United Services Institute (RUSI) defense think tank reveals that more than 450 foreign-made components, primarily from Western companies, have been found in Russian weapons recovered in Ukraine. These components, despite export controls for some, were acquired by Moscow over years before the invasion. The findings highlight Russia's military reliance on foreign microchips and suggest that stricter export controls and enforcement could hinder Russia's ability to replenish its arsenal.",-0.174311,0.727962
20220808T165200,"Nvidia is hit by another ‘crypto hangover,’ and that isn’t the only problem","Nvidia is facing a ""crypto hangover"" and other issues as the pandemic-era booms in PC sales, videogames, and cryptocurrency decline. The company warned of a $1.4 billion revenue shortfall due to weak gaming equipment sales and excess inventory. Nvidia's stock fell 6.3% on the news, reflecting broader concerns about multiple challenges impacting its core business.",-0.237521,0.622034
20220810T000000,Chipmakers tumble on fears of worst downturn in 10 years,"Semiconductor stocks experienced a significant downturn following Micron Technology Inc.'s warning of slowing demand, raising concerns about the industry heading into a prolonged slump. Analysts believe the sector is entering its worst downturn in a decade, affecting every company and end market. Despite recent shortages and investments, the rapid evaporation of demand has taken experts by surprise, with some companies like Micron already cutting future spending.",-0.617773,0.72933
20220811T175633,Thematic Times: Semiconductors Power Thematic Indexes,"The article discusses how semiconductor stocks are crucial to many thematic indexes, particularly after the CHIPS and Science Act. It highlights direct and indirect exposure of various thematic indexes to semiconductors and the long-term benefits of the CHIPS Act for the industry and end users. The growth of the semiconductor market is primarily driven by the automotive sector, data storage, and wireless communications.",0.266153,0.715703
20220901T151800,New U.S. curbs on sales of Nvidia AI chips to China spark selloff,"New U.S. restrictions on exports of advanced AI chips from Nvidia and AMD to China have caused Nvidia's stock to fall over 11%. The curbs, aimed at limiting China's technological prowess, specifically target Nvidia's H100 and A100 chips which are crucial for AI and machine learning applications. While potentially impacting Nvidia's business in China, the U.S. government has made some allowances for the completion and support of the H100 chip.",-0.246616,0.815441
20220901T152300,"Arm sues Qualcomm, aiming to unwind Qualcomm's $1.4 bln Nuvia purchase","Arm Ltd. has sued Qualcomm Inc. and its recently acquired chip design firm Nuvia Inc. for breach of license agreements and trademark infringement, seeking to unwind Qualcomm's $1.4 billion Nuvia purchase. Arm is requesting an injunction that would compel Qualcomm to destroy designs developed under Nuvia’s license agreements with Arm, alleging its approval was needed before the transfer to Qualcomm. This lawsuit signifies a major rift between two key technology partners, as Qualcomm had acquired Nuvia to boost its custom computing core designs and challenge competitors in the PC market.",-0.070811,0.631564
20220902T194300,Skyworks (SWKS) Unveils Network Synchronization Solutions,"Skyworks Solutions (SWKS) has launched new network synchronization solutions, including Si551x and Si540x products and AccuTime IEEE 1588 software, to support 5G fronthaul networks with precise time synchronization. These solutions, developed in partnership with NXP Semiconductors and Advanced Micro Devices, are crucial for emerging 5G applications and the IoT. Despite a challenging macroeconomic environment and competition, Skyworks aims to leverage organic growth and an expanding product portfolio to capitalize on 5G and IoT megatrends.",0.272095,0.690165
20220904T102200,"Meta, Qualcomm sign pact on custom virtual reality chips | Hindustan Times","Meta Platforms Inc. and Qualcomm Inc. have signed an agreement for Qualcomm to produce custom chipsets for Meta's Quest virtual reality (VR) devices. This collaboration highlights Meta's reliance on Qualcomm's technology while it also develops its own custom silicon for its VR, augmented, and mixed reality devices. The financial terms of the deal were not disclosed, and the custom chipsets will be optimized for Quest's system specifications, though not exclusive to Meta.",0.261077,0.581547
20220906T161636,Game on: Why esports and gaming could take it to the next level,"The esports and gaming sector, a multi-billion-dollar industry, continues to grow despite recent slowdowns attributed to supply chain delays and shifting consumer choices post-pandemic. Analysts and industry experts are confident in long-term growth, citing upcoming title launches and easing parts shortages. Mobile gaming remains the primary driver of revenue growth globally, while esports is gaining mainstream traction with significant investment and increasing popularity in emerging markets.",0.375449,0.721972
20220913T183649,Supermicro Announces 8U H100 HGX Server,"Supermicro has announced its new 8U Universal GPU Server, incorporating eight NVIDIA H100 Tensor Core GPUs, designed for large-scale AI training, NVIDIA Omniverse, and Metaverse applications. This server increases AI performance with improved thermal density, enabling lower power consumption and operation at higher data center temperatures, while supporting both current and next-generation CPUs and GPUs. The company is expanding its leading GPU server lineup with this addition, offering flexibility with front and rear I/O, AC or DC power support, and liquid cooling options.",0.338112,0.571791
20220920T175610,"NVIDIA Delivers Quantum Leap in Performance, Introduces New Era of Neural Rendering With GeForce RTX 40 Series","NVIDIA unveiled its new GeForce RTX 40 Series GPUs, powered by the Ada Lovelace architecture and new DLSS 3 technology, promising up to 4x performance improvement for gamers and creators. The flagship RTX 4090 and two configurations of the RTX 4080 were introduced, alongside new features like neural rendering and RTX Remix for classic games. These advancements aim to redefine real-time ray tracing, AI-powered graphics, and creative workflows.",0.64611,0.610544
20220921T111200,Nvidia’s new AI-focused chip produces more realistic images in games,"Nvidia Corp. has unveiled its new AI-focused graphics chip, the RTX 4090, which is designed to produce more realistic images in games by combining AI with traditional pixel calculations. The high-end chip, costing US$1,599, features 76 billion transistors and 24GB of memory, and will go on sale October 12, with other versions following in November. This launch aims to give customers a reason to upgrade amidst a slowdown in PC component demand.",0.220038,0.641682
20220921T183649,"Supermicro Delivers Second-Generation NVIDIA® OVX™ Computing System for 3D Collaboration, Metaverse, and Digital Twin Simulation, Powered by the New NVIDIA L40 GPU","Supermicro announced the release of its second-generation NVIDIA OVX computing system, powered by the new NVIDIA L40 GPU, designed for 3D collaboration, metaverse, and digital twin simulation. These new servers aim to provide the necessary graphics, AI, and network performance for building and operating immersive 3D virtual worlds at data center scale. The systems will support up to eight NVIDIA L40 GPUs, ConnectX-7 SmartNICs, and current/future CPU processors from Intel and AMD.",0.359095,0.60637
20220927T162000,Intel Unveils New Chips and Software as It Chases a Comeback (INTC),"Intel Corp. introduced new personal-computer processors, graphics semiconductors, and software as part of its strategy to regain its position in the chip industry. The new lineup includes Core desktop processors for high-performance users and a graphics chip named Ponte Vecchio for data centers, aimed at challenging Nvidia. These announcements were made at Intel's Innovate event, showcasing their efforts towards a comeback.",0.240214,0.63816
