time_published,title,summary,overall_sentiment_score,relevance_score
20220114T152709,9 Best HP Laptops for Students,"This article provides a comprehensive guide to the best HP laptops for students, catering to various academic needs, interests, and budgets. It highlights nine different HP laptop families and models, ranging from versatile daily-use laptops like the HP Pavilion and ENVY series to specialized devices for creative fields (HP ZBook Studio) and gaming (HP OMEN), as well as affordable entry-level options like HP Chromebooks and the HP Stream 11. The article also mentions HP student discounts and emphasizes the importance of choosing a laptop that can adapt to a student's evolving needs throughout their higher education.",0.447169,1.0
20220121T095800,HP protects the planet by turning cartridge plastics into products,"HP is implementing a free recycling program called Planet Partners, allowing customers to mail back empty ink and toner cartridges to be recycled into new HP products. This initiative is part of HP's broader sustainability efforts, aiming to reduce plastic waste, with plans to divert 25,000 metric tons of ocean-bound plastic by the end of 2025. The company emphasizes its commitment by incorporating significant amounts of post-consumer recycled plastics into its ink and toner cartridges and offers products like the HP Envy Inspire 7224e, which is made from over 45% recycled plastic.",0.435538,1.0
20220127T153400,Instant Ump: HP Inc's subscription ink services hiking prices from next month,"HP is increasing the UK prices for its Instant Ink subscription service for specific tiers, with some customers facing hikes of over 50%. The price changes, effective February 26, 2022, primarily impact the ""Occasional"" and ""Moderate"" plans. While HP attributes the adjustments to market conditions, some customers are displeased and the company has not publicly detailed its pricing strategy.",-0.08924,0.988672
20220128T152659,HP wins multibillion-dollar fraud case over Autonomy sale,"Hewlett Packard (HP) has won a multibillion-dollar fraud case against the founders of the British software company Autonomy. HP sued Autonomy founder Mike Lynch and former CFO Sushovan Hussain, alleging they inflated Autonomy's revenues before its 2011 sale to HP for $11bn. This ruling comes as the UK's Home Secretary decides on Lynch's extradition to the US for separate criminal fraud charges.",0.425457,0.820898
20220131T152709,HP Envy Inspire 7955e All-in-One Printer Review,"The HP Envy Inspire 7955e All-in-One Printer is reviewed as a suitable option for families and home offices, especially if users sign up for the HP Plus plan which includes six months of free Instant Ink. While its initial purchase price is noted as somewhat high and print speeds are sluggish, the low running costs facilitated by the Instant Ink subscription and solid print quality are considered key advantages. The review highlights its two-cartridge ink design as a drawback but acknowledges its strong photo output capabilities for an entry-level consumer printer.",-0.147868,1.0
20220201T143543,Companies Choose SAP to Reduce Supply Chain Risk,"SAP announced that hundreds of companies globally, including HP Inc. and Unilever, adopted SAP Ariba and SAP Fieldglass solutions in Q4 2021 to digitalize procurement and external workforce management. This move aims to enhance supply chain resilience and gain competitive advantages amid ongoing disruptions. Key customer examples like Chobani, HP Inc., and Twining & Co. highlight how these solutions help automate processes, improve supplier relationships, and ensure supply chain reliability.",0.330162,0.920762
20220202T132500,'There is no planet B' - HP's Mariona Company on the acquisition of Choose Packaging,"HP's Mariona Company discusses the company's acquisition of Choose Packaging, emphasizing HP's commitment to disrupting the $10 billion fibre-based sustainable packaging market. The acquisition aims to leverage HP's 3D printing tooling technology to scale Choose Packaging's zero-plastic paper bottle, offering a plastic-free alternative for food and beverage, household, and cosmetics industries. HP's long-term vision is to integrate Choose Packaging's agility with HP's scaling capabilities to create a new category of sustainable packaging.",0.473693,0.995897
20220202T165709,HP puts focus on packaging with acquisition of paper bottle firm Choose,"HP has acquired Scottish paper bottle manufacturer Choose Packaging for an undisclosed fee, marking its direct entry into the packaging market. Choose Packaging specializes in commercially available zero-plastic paper bottles, aiming to disrupt the single-use plastics market. This acquisition aligns with HP's sustainability goals and its existing 3D printing-enabled Molded Fiber Tooling Solution.",0.240176,1.0
20220203T143543,HP plans to use 3D printing to help eliminate single-use PET packaging,"HP Inc. has acquired Choose Packaging, a company that developed a zero-plastic paper bottle, to combat single-use PET packaging. HP plans to leverage its 3D printing-enabled Molded Fiber Tooling Solution to scale Choose Packaging's technology globally. This initiative aims to disrupt the $10 billion fiber-based sustainable packaging market by offering a plastic-free alternative for various liquid products.",0.449172,1.0
20220203T165708,HP acquires plastic-free packaging company Choose Packaging,"HP has acquired Choose Packaging, a company specializing in zero-plastic paper bottles, to enhance its sustainable packaging capabilities and drive its broader sustainability goals. Choose Packaging's patented technology uses naturally occurring and non-toxic materials for bottle production. This acquisition will integrate Choose into HP's Personalisation and 3D Printing business to scale its technology and market presence.",0.210989,0.958021
20220204T141443,"Apple, Broadcom win new trial in $1.1 bln Caltech patent case","A U.S. appeals court has invalidated a $1.1 billion jury verdict against Apple and Broadcom in a patent infringement case brought by the California Institute of Technology (Caltech). The court deemed the damages ""legally unsupportable"" and ordered a new trial on the amount of damages, while upholding the infringement findings for two of Caltech's patents. The case revolves around Caltech's Wi-Fi technology patents used in millions of Apple devices containing Broadcom chips.",-0.12051,0.627293
20220204T143543,HP makes Scottish packaging acquisition,"HP Inc has acquired Scottish plastic-free bottle manufacturer Choose Packaging to enhance its sustainable packaging offerings. Choose Packaging developed a patented, commercially available zero-plastic paper bottle capable of holding various liquid products. This acquisition aligns with HP's sustainability goals and aims to scale Choose's technology globally.",0.416408,1.0
20220206T093000,HP DeskJet Ink Advantage Ultra 4826 review: A no-nonsense printer that effectively helps your WFH producti,"This review covers the HP DeskJet Ink Advantage Ultra 4826 printer, highlighting its suitability for home and small office use, especially for those working from home. Priced at Rs. 10,279, it comes with two full cartridge sets capable of printing up to 2,600 mono and 1,400 color pages. The article praises its effective functionality, scanning capabilities, and compatibility with various operating systems, despite occasional Wi-Fi connectivity issues.",0.233292,0.912863
20220210T143543,HP Expands Sustainability Program With Focus On Partners,"HP is expanding its sustainability program, Amplify Impact, with a strong focus on partners, as customer demand for sustainable companies grows. The program generated $3.5 billion in sales in fiscal year 2021 and aims to increase partner participation. HP's global channel chief, Kobi Elbaz, emphasizes that the initiative helps partners become more sustainable and aligns with the company's goal of being the most sustainable in the world.",0.457222,1.0
20220210T143543,"HP Accelerates Partner Sustainability Programing Centered on Climate Action, Human Rights and Digital Equity","HP Inc. has expanded its Amplify Impact program to 24 additional countries, making it available in 43 nations globally. This program aims to engage over 10,000 partners in driving positive change related to Climate Action, Human Rights, and Digital Equity. HP's commitment to sustainability efforts led to over $3.5 billion in new sales in fiscal year 2021, and the company is working towards enrolling 50% of its Amplify partners by 2025.",0.415732,1.0
20220212T165709,HP Inc. appoints Neil MacDonald as UK & Ireland Channel Director,"HP Inc. has appointed Neil MacDonald as its new UK & Ireland Channel Director. In this role, MacDonald will be responsible for the company's go-to-market strategy, sales performance across print, personal systems, services, and solutions, and managing relationships with channel partners. He brings 12 years of experience at HP, previously serving as Director of E-Commerce and Omni Channel in EMEA.",0.444475,1.0
20220214T154600,Federal prosecutors say a former HP worker scammed the company out of $4.8M and used it to buy a Tesla,"Federal prosecutors have accused Shelbee Szeto, a former HP employee, of scamming the company out of $4.8 million. Szeto allegedly routed corporate money to her personal bank account and used it to purchase luxury items including a Tesla, jewelry, and handbags. The complaint was filed on Friday, February 11, 2022.",-0.215765,1.0
20220216T193300,Hewlett Packard Enterprise set to move into its new global headquarters in Spring,"Hewlett Packard Enterprise (HPE) is opening its new global headquarters in Spring, north of Houston, as construction on its 440,000 square-foot campus wraps up. Employees have begun voluntarily moving into the space, which is expected to serve as a collaborative cultural center for its 2,200 Houston-area employees. This move from California, announced in December 2020, solidifies City Place as a growing corporate hub with significant ongoing residential and commercial development.",0.207206,0.619686
20220217T143543,"Peacock’s Newest Streaming Entry Is Dramatic, Complex and a Commercial","Peacock is debuting ""Unlocked,"" a short film created by HP Inc. and Giant Spoon, which blends cinematic storytelling with advanced product placement. The film, about data scientists searching for a rare plant, aims to engage viewers who typically avoid ads while showcasing HP's Z by HP technology. This initiative highlights NBCUniversal's strategy to integrate advertising into streaming content in less intrusive ways.",0.015392,0.323584
20220218T143543,HP’s Luciana Broggi Will Have ‘Big Shoes to Fill’ After Schell Departure,"Luciana Broggi has been named acting chief commercial officer at HP, stepping into the role previously held by Christoph Schell, who is departing for Intel. Broggi, a 30-year HP veteran and former global channel chief, faces the challenge of managing supply chain issues and maintaining strong partner relations. Channel partners express a desire for Broggi to become the permanent replacement to ensure business continuity.",0.012518,1.0
20220219T143543,How cheap ink cartridges can cost you dear,"This article discusses how HP firmware updates can render printers unusable if third-party ink cartridges are detected, frustrating users like Dom Smith who bought cheaper alternatives. HP defends this practice by citing intellectual property protection and counterfeit reduction, while third-party suppliers offer guarantees against such issues. The dispute highlights the ongoing conflict between printer manufacturers and consumers seeking more affordable ink options.",0.000437,0.346988
20220224T165709,"HP Deskjet Ink Advantage Ultra 4826 AIO review: Modern printer, good for home and basic office use","This review examines the HP Deskjet Ink Advantage Ultra 4826 AIO printer, focusing on its design, performance, and value for money. The article highlights its modern aesthetics, ease of setup, and economical printing costs due to affordable ink cartridges. While praising its print quality at high settings, the review notes slower print speeds as a drawback.",-0.070805,1.0
20220228T161700,"HP CEO says we’re still in a PC boom, and his company’s record sales prove it","HP Inc. reported strong fiscal first-quarter results, showing a significant increase in personal computer sales and overall revenue. CEO Enrique Lores stated that the PC market is $200 billion larger than pre-pandemic, driven by hybrid work and leisure, confirming an ongoing PC boom with no immediate end. The company also provided strong guidance for the fiscal year, indicating continued growth.",0.620182,0.963296
20220228T172200,"Seagate Technology Holdings PLC stock falls Monday, underperforms market","Seagate Technology Holdings PLC (STX) shares fell 1.66% on Monday, closing at $103.16. This decline occurred during a generally grim trading session for the stock market, with the S&P 500 and Dow Jones also experiencing drops. The stock traded below its 52-week high and showed mixed performance compared to competitors like Microsoft Corp. (MSFT), HP Inc. (HPQ), and Western Digital Corp. (WDC).",-0.122615,0.637804
20220301T134216,HP Hits Russia With U.S.-Backed Shipment Ban,"HP Inc. has suspended product shipments to Russia as part of U.S. sanctions following the invasion of Ukraine. CEO Enrique Lores stated the company is preparing for various scenarios, noting that the conflict adds to existing supply chain issues, particularly impacting their print business. While HP ended shipping routes through the affected region last year, the broader tech industry could face challenges due to Russia's palladium and Ukraine's neon gas supplies, critical for chip manufacturing.",-0.200229,1.0
20220303T134300,HP launches ink subscription plan for Singapore that will cut printing cost by half,"HP has launched Singapore's first printer ink-cartridge subscription service, HP Instant Ink, aiming to cut printing costs by up to 50% for home users. The service, which automatically delivers new cartridges when ink runs low, is a response to increased printing demands due to hybrid work and home-based learning. It also includes a recycling program for used cartridges through pre-paid envelopes.",0.42753,1.0
20220304T134216,HP Sustainable Impact: How More Sustainable Choices Can Help the Earth,"HP has long-standing commitments to sustainability, dating back to 1966 with recycling efforts and formally establishing HP Planet Partners in 1991. The company's sustainable impact goals are structured around three pillars—Planet, People, and Community—and align with 11 of the 17 UN Sustainable Development Goals. HP aims to reduce its environmental footprint through initiatives like eliminating single-use plastics, recycling hardware, and using ocean-bound plastics in its products, while also empowering workers and fostering educational opportunities in communities.",0.494956,1.0
20220310T134216,"HP Indigo and The Hershey Company Bring Women's Stories to Life, One Chocolate Bar at a Time","The Hershey Company, in collaboration with HP Indigo, is celebrating women's achievements globally through its #HerShe campaign for the third consecutive year. Using HP Indigo 20000 digital presses, special edition chocolate bar packaging features artwork and QR codes that highlight female talent and contributions across various fields. This initiative leverages digitally printed packaging to drive brand engagement and cultural relevance, turning the chocolate bar into a vehicle for storytelling and supporting gender equality.",0.441649,1.0
20220311T165708,The Importance of Ink Cartridge Recycling,"This article discusses the environmental benefits of recycling ink cartridges, highlighting HP's closed-loop recycling program, Planet Partners. It explains how recycling helps reduce plastic waste, supports communities, and ensures the use of quality OEM products. The article also provides multiple convenient methods for consumers to recycle their used HP ink cartridges.",0.215477,1.0
20220314T170604,HP and Hershey bring women’s stories to life,"The Hershey Company has partnered with HP Indigo for the third year of its #HerShe campaign, using digital printing to transform chocolate bar packaging into a celebration of women. The campaign, which includes a QR code on packaging leading to stories of female achievements, aims to promote gender equality and elevate brand engagement through storytelling. HP and Hershey emphasize the power of digitally printed packaging to connect with consumers and highlight diverse perspectives.",0.388233,0.842193
20220323T165708,Hundreds of HP printers affected by critical security issues,"HP has issued two security bulletins detailing critical security issues affecting hundreds of its printer models. Some models have firmware updates available to patch these vulnerabilities, while others are provided with mitigation instructions. HP advises customers to update firmware or apply workarounds immediately to protect systems and data.",-0.175601,1.0
20220323T210400,Ex-HP Executive Pleads Guilty To Defrauding Silicon Valley Company Out Of $5 Million,"A former HP, Inc. executive assistant and finance planning manager, Shelbee Szeto, pleaded guilty to defrauding the company out of approximately $5 million. Szeto used the stolen funds to purchase luxury items like cars, jewelry, and handbags by sending company payments to phony merchant accounts she set up. She faces a potential sentence of 10 years in prison and a $250,000 fine for money laundering.",-0.14087,1.0
20220324T094100,Ex-HP Executive Pleads Guilty to $5 Million Fraud Scheme,"A former HP Inc. executive, Shelbee Szeto, pleaded guilty to wire fraud, money laundering, and a related tax charge for stealing approximately $5 million from the company. Szeto, a former executive assistant and finance planning manager, created phony merchant accounts to divert funds intended for business expenses, which she then used to purchase luxury goods including cars, jewelry, and high-end accessories. She is scheduled for sentencing in July and faces a potential 10-year prison sentence and a $250,000 fine.",-0.152909,1.0
20220324T191100,HP finance manager went on $5m personal spending spree with company card,"Shelbee Szeto, a former HP finance planning manager, pleaded guilty to wire fraud, money laundering, and filing false tax returns after misappropriating approximately $5.2 million from the company. Szeto used company PCards to make payments to her own merchant accounts, then spent the funds on luxury items like Tesla and Porsche vehicles, high-end bags, and jewelry. Her sentencing is scheduled for July 20, 2022.",-0.148844,0.929976
20220328T153300,HP seeks to ride hybrid work boom with $1.7 billion Poly buyout,"HP Inc announced its intention to acquire audio and video devices maker Poly for $1.7 billion in cash, aiming to leverage the growing demand for electronic products driven by hybrid work models. The deal, valued at $3.3 billion including debt, is expected to position HP for long-term growth and is anticipated to close by the end of 2022. Poly's shares surged following the announcement, while HP's shares saw a slight decline in premarket trading.",-0.055904,1.0
20220328T165706,Wilson Sonsini Represents Poly in $3.3 Billion Acquisition by HP Inc.,"Wilson Sonsini Goodrich & Rosati is representing Poly in its acquisition by HP Inc. for $3.3 billion. The all-cash transaction for $40 per share aims to accelerate HP's strategy in hybrid work solutions and strengthen its peripherals and workforce solutions businesses. This acquisition builds on a multi-decade relationship between Poly and Wilson Sonsini, with a comprehensive legal team advising on the deal.",0.365646,1.0
20220329T134216,HP Acquires Poly for $3.3 Billion,"HP Inc. is acquiring Poly in an all-cash deal valued at $3.3 billion, including Poly's net debt, to strengthen its hybrid work offerings. This strategic move is expected to expand HP's presence in the collaboration technology market and provide Poly with support to mitigate supply chain issues and meet customer demand. The acquisition presents significant opportunities for both companies to leverage their strengths in the evolving hybrid work landscape.",0.419473,1.0
20220329T165707,HP Inc spends US$3.3B on Poly,"HP Inc. has acquired unified communications vendor Poly in an all-cash transaction valued at US$3.3 billion, aiming to strengthen its hybrid work solutions portfolio. This acquisition is expected to generate US$500 million in revenue synergies by FY25 and significantly improve Poly's operating margins. The deal is projected to close by the end of 2022, marking a strategic move for HP in the evolving landscape of remote and hybrid work.",0.412979,1.0
20220330T132703,"Students gather, voice opinions on proposed USG resolution to divest from companies conducting business in Israel","Around 200 people attended an Undergraduate Student Government General Assembly meeting at the Ohio Union to discuss a proposed emergency resolution calling for Ohio State University to divest from Caterpillar Inc. and Hewlett Packard Enterprise due to alleged human rights violations against Palestinians. The resolution, which was not voted on due to the meeting adjourning, garnered strong opinions both for and against it, with concerns raised about potential antisemitism and the university's implicit condonation of the companies' actions. Amid differing views, the university reiterated its commitment to free speech and confirmed that its endowment is not funded by tuition or fees while adhering to investment laws.",-0.260394,0.564793
20220331T134216,"HP Will Acquire Poly for $3.3B, Adding Hybrid Work Capabilities","HP Inc. is set to acquire Poly for $3.3 billion, including debt, in a deal aimed at strengthening HP's position in hybrid work solutions. The acquisition will enhance HP's portfolio with Poly's video and voice collaboration technology, addressing the increased demand for seamless connectivity in mixed home and office environments. This strategic move is expected to accelerate HP's growth and create a comprehensive ecosystem of devices and services for modern workplaces.",0.389627,1.0
20220331T165705,Huge HPE Campus Acquired by Mexcor,"Mexcor International has acquired a 2 million-square-foot former Hewlett Packard Enterprise corporate campus in Northwest Houston, marking one of the largest transactions in the area in years. This acquisition significantly expands Mexcor's footprint, adding 66 acres and over 2 million square feet to its existing 28-acre facility, positioning the liquor and beverage distributor for continued growth and diversification into technology ventures. Meanwhile, Hewlett Packard Enterprise has relocated its global headquarters to a new facility at City Place, where Exxon Mobil is also establishing its headquarters.",0.17136,0.613735
20220407T125030,Warren Buffett’s Berkshire Hathaway Reveals $4 Billion Stake in HP,"Warren Buffett's Berkshire Hathaway Inc. has acquired an over 11% stake in computer and printer manufacturer HP Inc., valued at approximately $4.2 billion. This investment marks another significant move into the technology sector for the once tech-averse billionaire investor. The share purchases were disclosed through securities filings on Wednesday.",0.371697,1.0
20220407T160800,Warren Buffett made about $650 million on HP after stake was revealed,"Warren Buffett's Berkshire Hathaway saw its stake in HP increase by about $650 million to $4.85 billion after the company revealed its ownership of 121 million shares. HP's stock surged 15% following the disclosure, marking its best day in over two years. This swift market reaction highlights the continued influence of Buffett's investment decisions on investor behavior.",0.250664,1.0
20220410T125030,Warren Buffett Loves Cheap Stocks. The HP Purchase Is Proof.,"Warren Buffett's Berkshire Hathaway recently invested over $4 billion in HP stock, demonstrating his continued preference for value investing. This significant purchase highlights his strategy of acquiring shares in companies he considers undervalued. The move reinforces Buffett's reputation as a value investor.",0.351699,1.0
20220411T125030,HP Buys Poly (Formerly Plantronics),"HP Inc. announced its agreement to acquire Poly (formerly Plantronics), a Santa Cruz-based workplace collaboration solutions provider, for $40 per share, totaling $3.3 billion including net debt. This acquisition aims to capitalize on the growing hybrid work trend, strengthening HP's portfolio in peripherals and workforce solutions. The transaction is expected to generate $500 million in revenue synergies by 2025 and improve Poly's operating margins.",0.236057,1.0
20220411T163600,"Arista Networks Inc. stock falls Monday, underperforms market","Arista Networks Inc. (ANET) stock dropped 2.95% on Monday, closing at $127.16, underperforming the broader market. The S&P 500 Index and Dow Jones Industrial Average also saw declines on the same day. This marked the second consecutive day of losses for Arista Networks, bringing its stock $21.41 below its 52-week high.",-0.263677,0.628444
20220413T125030,HP Inc. Advanced Analytics Powers Technology in the Service of Humanity,"This article details how HP Inc. leverages advanced analytics and operations research to drive innovation and address complex challenges. It highlights historical successes like optimizing product portfolios, the creation of its Data Science and Knowledge Discovery (DSKD) affinity group, and key initiatives such as Instant Ink, optimized constrained supply, and the Amplify Impact Program. The piece emphasizes HP's commitment to using technology for human benefit and sustainability, guided by its ""The HP Way"" principles.",0.828616,1.0
20220414T165708,Why did Buffett buy HP Inc (and should you invest too)?,"Warren Buffett's Berkshire Hathaway recently acquired an 11.4% stake in HP Inc., making it Berkshire's second-largest tech position after Apple. This investment comes amidst concerns about inflation and the PC market, yet HP's strong fundamentals, consistent cash flow, strategic expansion into gaming and remote work solutions, and attractive valuation at a low P/E ratio and a 2.6% dividend yield, make it an appealing ""boring but dependable cash machine"" for value investors. The article questions whether individual investors should follow Buffett, advising personal research and considering pullbacks before investing.",0.332141,1.0
20220416T125030,HP Spectre x360 14 Vs. Dell XPS 13: 2-in-1 Laptops Face Off,"This article compares the HP Spectre x360 14 and Dell XPS 13, two prominent 2-in-1 laptops. It evaluates them across several categories including dimensions, display, ports, memory, and performance specifications. The HP Spectre x360 14 is ultimately declared the winner due to its superior display, specs, and features, despite its higher price point.",0.247299,0.909401
20220419T125030,HP lays out wide-format vision,"Daniel Martinez, general manager of HP Inc’s Large Format Business, discussed the division's plans for growth and innovation, expecting a return to pre-Covid levels within 18 months. He highlighted three key focus areas: industry transformation focusing on automation and e-commerce solutions, sustainability efforts through programs like Planet Partners and material sourcing, and helping customers expand into new applications to diversify their businesses. Martinez also hinted at a significant new product launch in spring.",0.391174,0.984752
20220419T125030,HP OfficeJet 8012e review: Home office printing for the more demanding worker,"The HP OfficeJet 8012e is a multi-function printer designed for demanding home office users, offering decent speeds, excellent text quality, and a large paper tray. While it's affordable to run with an HP+ and Instant Ink subscription, it can be pricey for non-subscribers and has some drawbacks in photo and copy quality. Overall, it's a capable all-rounder for business documents but faces strong competition from models with lower running costs.",0.030247,0.343963
20220420T140000,"Printing and Writing Paper Market Report: Size, Production, Suppliers and Forecast to 2030 - IndexBox","The global printing and writing paper market reached $99B in 2021, witnessing a 7.7% increase year-over-year, though overall consumption saw a slight decline. China, the United States, and Japan represented the largest consumers and producers, with significant shifts in consumption patterns and production volumes over the past decade. The report details trends in imports, exports, and pricing across major countries, highlighting varying growth rates among global leaders.",0.103782,0.61824
20220420T163600,"Arista Networks Inc. stock falls Wednesday, underperforms market","Arista Networks Inc. (ANET) stock fell 1.30% on Wednesday to $127.16, underperforming the broader market. The stock closed $21.41 below its 52-week high and also trailed competitors like Microsoft, Cisco Systems, and HP Inc., which all saw gains. Trading volume for Arista Networks exceeded its 50-day average.",0.07038,0.615358
20220421T125030,HP Aspires to Become The Most Sustainable and Just Tech Company by 2030,"HP is committed to becoming the most sustainable and just tech company by 2030, emphasizing circular procurement and achieving net-zero carbon goals. Mary Ann Yule, President and CEO of HP Canada, highlights the company's leading role in climate action, which resulted in significant sales growth and recognition as one of Canada's Greenest Employers. HP focuses on regenerating natural systems, keeping products in use, and designing out waste to drive its sustainability initiatives.",0.517185,1.0
20220422T125030,10 Best HP® Instant Ink Eligible Printers | HP® Tech Takes,"This article highlights the benefits of the HP Instant Ink program, an ink subscription service designed to simplify ink purchases and reduce costs based on pages printed, not ink consumed. It then details ten HP printer models compatible with the Instant Ink service, ranging from home-use all-in-ones to professional-grade multifunction printers, emphasizing their features, speed, and suitability for various user needs. The program also promotes environmental responsibility through easy cartridge recycling.",0.405122,1.0
20220427T070400,Printers being remotely disabled if customer cancels ink subscription,"HP is remotely disabling printer cartridges if customers cancel their Instant Ink subscription, even if the cartridges still contain ink. This policy, buried in an 8,000-word terms and conditions document, has frustrated customers like Nicola Wordsworth who found her printer unusable after canceling her subscription. While HP states customers can use standard cartridges, some users report ongoing issues after cancellation.",-0.607364,1.0
20220502T115909,HP Introduces Beautifully Compact and Intelligent Scanners for Re‐Imagined Hybrid Workspaces,"HP Inc. announced its new ScanJet Pro and Enterprise devices, featuring advanced workflow scanner software designed for re-imagined hybrid workspaces. These compact and secure scanners streamline document digitization, offer enhanced security features, and support high daily volumes, catering to small businesses and enterprise customers. The new lineup aims to improve productivity and collaboration in modern office environments.",0.440078,1.0
20220503T153000,Western Digital investor calls for flash unit to be split,"Activist investor Elliott Management is urging Western Digital's board to split its hard disk drive and NAND flash divisions into separate, publicly traded entities. Elliott, which holds a 6 percent stake, believes this separation could double Western Digital's stock price by the end of 2023, reaching over $100 per share, and is offering to inject over $1 billion into the breakaway flash business. The firm argues that the combined structure has led to underperformance since the 2016 acquisition of SanDisk.",0.150896,0.630947
20220505T115909,HP debuts 2 new Chromebooks for business in the Elite c600 series with AMD and Intel on board,"HP has introduced two new Chromebooks, the Elite c640 G3 and Elite c645 G2, aimed at business users but also available to consumers. These devices emphasize security and productivity for hybrid work environments, with the c645 G2 featuring AMD Ryzen 5000 C-Series processors and the c640 G3 utilizing Intel's 12th-gen processors, along with enhanced features like improved screens, advanced security options, and AI capabilities for audio and visual. Both models are designed to offer a robust and affordable option within HP's high-end Chromebook portfolio, starting in the $500 range.",0.307898,1.0
